month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan
11,1027.7425591636709,2035.4142325649534,1488.235935863852,1380.4276448541198,4916545.168282225,10472824.384690838,7376601.095053816,6861242.894025239,2083325.31222376,3655915.9009226467,2847004.519186348,2633732.01826837,591070.274416683,1101313.2294638397,829402.7337847309,769655.3086831879,4724255.621904905,5419673.221839312,5037141.991249853,4967651.781881947,432355.11701933685,464635.5292098635,448334.69039853575,443653.2612860212,679691.9207270705,1388537.5919915072,997572.4984133032,927787.9056696233,3349992.2384088314,4053416.282689827,3646902.4917580863,3596190.65390718,229782.2022296633,239825.18450859503,232097.28048876268,233297.2460272894,12350564.34022119,16870657.138958104,14427727.58773925,13932596.81977911,-7434019.171938965,-6397832.754267265,-7051126.492685436,-7071353.92575387,-72533042.6074242,-68515003.16973741,-70352876.0608107,-71126728.80423382,19.433333333333334,35.54966666666667,27.0395,25.07405,24.59,44.147,33.843,31.43495,10.825333333333333,12.583333333333334,11.65,11.440633333333334,5.344532063212018,5.2366841486944855,5.304581161578216,5.306785293130882,0.5920150113901661,0.5946047165622566,0.593651062252626,0.5929214082003977,0.2330290921977913,0.2275395235265885,0.23031730946974988,0.2311077431628703,0.07458097520244152,0.06895049450635791,0.07106719210352315,0.07261030695881227,53.70672885875725,57.38710032718265,55.381409272375926,54.994858872706146,146.85257966454165,137.99310618867045,142.24352199956286,143.75176394798672,138.0934544614242,359.3443655345095,233.99041508956478,215.53127333700405,54.69899068971094,103.95242991033689,77.16261735978894,71.93769441693001,645168.5571117145,1298701.50060788,939074.894640912,873905.0873353723
12,1171.8929031266803,2455.1158141749797,1744.4601770849547,1621.020921993585,5622139.748101191,12672915.718039587,8668870.457339283,8089911.337579628,2265518.167572202,4205650.482686507,3183933.650304716,2944564.477862209,652500.8873187313,1285171.3399738527,941883.2415619324,873935.5457480238,4957569.890569261,5760844.053015716,5314572.666449394,5238715.84742552,443764.9960514318,484705.3985752511,462938.7815410697,458094.1369347685,776471.51567033,1679176.0678174382,1173858.4072947656,1092418.108921818,3523897.8488951814,4359484.457968313,3877419.3713329164,3816353.1620707773,426621.57740341657,352262.7621568107,360318.85351822054,400595.99206710455,13343803.889297873,18789543.93520958,15772364.89593857,15249812.905366972,-7721664.14119668,-6116628.217169993,-7103494.438599287,-7159901.56778734,-80254706.74862088,-74631631.3869074,-77456370.49940999,-78286630.37202117,21.039666666666665,40.658,30.0715,27.906083333333335,26.534,50.339,37.5265,34.86575,11.223333333333333,13.216666666666667,12.147,11.921,5.0803889420942125,4.9721646676295475,5.0407390145663715,5.04251044603158,0.6055144487429664,0.608073587552357,0.6069476535181894,0.6064101473262531,0.22548569069729846,0.22001749583358196,0.2228904268287967,0.22357182249499769,0.07203724049439442,0.06695658787883983,0.06896686846307619,0.07025901207895031,53.84757208153259,57.56354371585026,55.53893557175565,55.14816215354378,139.60025979859577,131.01869929380965,135.16957631946786,136.59671362192063,155.83891612521427,433.00964045524955,269.4729721467724,252.8486696407266,61.40441150786159,121.91594652881093,88.66777900321419,82.58344876519386,737511.7866390264,1570923.657703626,1106490.1642580724,1029205.9415116361
13,1333.7923992663489,2955.205794847009,2045.4122925229296,1901.28708771958,6417368.125027813,15301946.420372823,10192535.204460258,9526970.528398566,2470202.5517442483,4845752.513724457,3571362.099485549,3301645.038437321,719094.3598067033,1496700.66143879,1069774.9205388355,991256.5653779337,5189066.225008917,6123608.329894386,5613419.996207014,5516155.961718831,464634.32160443225,513779.6241737644,489037.7343916889,481835.1775036985,887031.2070293074,2029710.372520156,1379303.9398699075,1286968.9149511044,3706059.690949839,4682642.385587499,4124843.552451909,4047863.63407302,513630.23741226946,548442.6001994336,517077.1116067822,525814.5643877769,14289324.827178566,21040396.991357867,17302665.035904005,16652200.084641322,-7871956.702150755,-5738450.570985045,-7110129.831443747,-7125229.556242757,-88126663.45077163,-80370081.95789245,-84566500.33085373,-85411859.92826392,22.772666666666666,46.50033333333333,33.526,31.07735,28.663333333333334,57.440333333333335,41.7175,38.735283333333335,11.608333333333333,13.882333333333333,12.678,12.404233333333334,4.836089517905503,4.726952493272022,4.795495964453144,4.7978915592837845,0.6182354935573753,0.6209591400430097,0.6197206204349784,0.6191887698273473,0.21822255190546178,0.21278063680678505,0.21573942966441595,0.2163178816209249,0.07058131885779365,0.06469473982138192,0.06728694537813742,0.06852101619504955,53.99077297674302,57.743968191533185,55.699824056925024,55.30439130191957,132.88948372133058,124.55311538020052,128.59070866279782,129.97175480193505,174.77884597193233,515.0920592568702,315.89348507605996,293.8884706216606,68.7788003670457,142.43910690447856,101.36295777967476,94.55990765514721,843336.4955363242,1900937.3577059384,1300330.5686008923,1213496.7972956891
14,1517.6754997584733,3542.9333811188258,2392.064671993102,2226.5157582345964,7328389.650968228,18405933.05563007,11961108.297571886,11205529.842599872,2694275.426805977,5566693.054370538,4007741.6982706566,3699621.5964535736,792331.8009564098,1736288.471120051,1212846.6943360467,1122716.6355136842,5453480.154240793,6534832.599329702,5947544.843367071,5831953.51002191,503179.04007780616,567112.8117702812,537292.1793480273,525555.8601701724,1011546.3440813783,2446552.7344438294,1619637.3810187967,1513798.5807082362,3896628.6056801425,5023598.007837783,4382201.027429287,4291067.896435317,931026.9834092439,969277.4453053484,973386.3355796176,944414.6450728804,15670402.082341125,23806532.76047147,19311746.862995926,18518047.819686748,-8342012.431372897,-5400599.7048414005,-7350638.565424044,-7312517.977086873,-96468675.88214453,-85770681.66273385,-91917138.89627779,-92724377.90535079,24.684,53.022,37.3255,34.6023,30.989333333333335,65.343,46.354,43.01311666666667,12.052666666666667,14.641666666666667,13.272,12.958816666666667,4.609622453855549,4.500352533096401,4.56933695860891,4.571377981589847,0.6303164144735093,0.6331171223300548,0.6316734478799105,0.6312966622233002,0.21122824364223655,0.20581713460804246,0.20885307610434678,0.20933435548026863,0.06816110485025538,0.06320564089414264,0.0657634412041005,0.06642669246561592,54.1810225769999,57.95756593776982,55.90760777695521,55.502812753269374,126.67349594480685,118.58024939098756,122.52186154259034,123.84085965097009,195.76450130882608,605.0430855516239,363.02840139903174,339.0120057938053,76.779992803295,165.48604850907702,115.5799327482642,107.8271123003187,962605.2187541719,2295291.963055923,1528880.2806690386,1429045.579259785
15,1726.134220554882,4240.435655191561,2792.5725692130486,2606.1397226777194,8370380.64556207,22123702.700869888,14020980.40639813,13184043.364919806,2943827.6594441286,6401834.364811458,4496463.437521444,4154130.006322694,872824.0147820537,2010191.0484728315,1372141.4311141626,1270902.4765738258,5758727.920513105,7001532.476875908,6314484.476680334,6193709.515240086,560742.1265886116,641615.6624598049,599936.7054412732,589047.8641435293,1154313.751577011,2940429.951363698,1898638.9281369287,1779454.4215023515,4097297.320565497,5387561.862691106,4654571.616442302,4548889.91030946,1622560.1854263237,1562277.102167595,1416738.3464686617,1601461.1062857686,17453356.80775013,27101720.55795431,21492788.169325806,20830284.120321594,-9082976.162188055,-4978017.857084418,-7471807.762927674,-7646240.755401783,-105551652.0443326,-90748699.51981826,-99388946.65920545,-100370618.66075258,26.780666666666665,60.452666666666666,41.5715,38.565866666666665,33.54866666666667,74.36466666666666,51.515,47.834266666666664,12.573333333333334,15.501666666666667,13.9245,13.59825,4.400738477329742,4.2913543503242755,4.360816362174184,4.362454032877829,0.6416222410344842,0.644494956695933,0.6428421634425708,0.6426276915159913,0.2044918342236784,0.19911569981778754,0.20222061545175715,0.2026101871816166,0.0666745337159029,0.061327443378179074,0.06397403515083318,0.06480305209769956,54.41842082966885,58.21561816876693,56.15378717104191,55.74743989835318,120.93438749090633,113.07084815900342,116.92932735634481,118.1821487247403,220.22121572710822,718.1599720767507,417.89073400458403,394.49978044948307,85.64355025852231,191.04086929694782,131.2973096831863,122.53261192197124,1099258.4476452342,2760889.9583445108,1794166.2446357827,1680829.4763899809
16,1958.7547623584564,5058.184085172983,3252.6181569417754,3043.5550253435404,9549304.990120644,26514195.966325775,16410399.824677842,15487016.83179244,3213223.102331556,7357083.88660337,5048130.842911691,4663574.3768266905,959510.5728950955,2323063.014952265,1548889.738706469,1436753.9276151047,6095915.221085374,7537072.088794557,6735455.395480961,6600320.124783589,638919.4779625053,737403.5762509415,683340.8585387967,673388.912363458,1316642.7660761648,3529662.2975101727,2223144.566216531,2091199.6020780676,4306384.560144434,5771347.3578493465,4940708.079864207,4819121.539341154,1996797.985802525,2120408.9033478056,1974551.6468861357,2040061.8069433733,19032991.1025618,30761907.13360381,24020055.130774196,23138111.713426504,-9483686.112441162,-4247711.167278038,-7609655.306096355,-7651094.88163407,-115035338.15677376,-94996410.6870963,-106998601.96530181,-108021713.54238665,29.04,68.857,46.278,42.97595,36.290333333333336,84.554,57.239,53.18261666666667,13.150666666666666,16.483666666666668,14.6785,14.317216666666667,4.208001773559139,4.098680088890068,4.168229782449638,4.169739183924964,0.6521714088084584,0.655127256885792,0.6533160729062248,0.6532059556355252,0.1980028692901533,0.1926655411067258,0.19583176549759765,0.19613480442595366,0.06518356497221173,0.059922354487556444,0.062202458512346355,0.06334214130258238,54.7248590185791,58.52708633099706,56.45498196304993,56.055638577925386,115.63942623678153,107.98857172783393,111.76763476381974,112.96162715864986,244.34267696741716,844.4275695187571,479.99002102724756,454.37238936038614,95.39235770681016,219.6608216534676,148.55502109114346,138.88632008814025,1255557.0968343106,3318555.405130483,2103147.0609597196,1977606.504737971
17,2222.9332716990716,6026.37719782727,3776.4675522925336,3554.138645843941,10910937.017294332,31767293.915763676,19160313.022057123,18210661.9317586,3518782.9862713446,8467678.294309575,5659978.605633225,5250896.344084725,1055611.5700502899,2679867.2518330216,1743072.9237551284,1624101.058674246,6489579.375195959,8130281.081501854,7198346.798271682,7063824.9724030215,733030.3838147599,854681.7059458911,778583.0729791586,775608.3465606559,1501020.7525574786,4227683.165016957,2598575.1878619716,2455352.596918296,4526790.919374327,6179346.688023359,5237556.585749951,5105185.438401489,2660534.0521220244,2702203.742202065,2618554.1521414234,2675118.4436500384,21063114.433169723,34902092.17516489,26845521.257256966,25906756.642868035,-10152177.41587539,-3134798.259401214,-7685208.235199842,-7696094.711109428,-125187515.57264915,-98131208.94649751,-114683810.20050165,-115717808.25349608,31.553,78.47433333333333,51.4285,47.97546666666666,39.35333333333333,96.232,63.499,59.260866666666665,13.829666666666666,17.571666666666665,15.502,15.139366666666666,4.031755614901624,3.922161721941907,3.991208675425355,3.9933977523657234,0.6616285761915872,0.6647660874095278,0.6629349650563201,0.6627267051178665,0.19175134975738017,0.1864563420891158,0.18967669092998796,0.18989809707348765,0.06331183417465898,0.05826376428597185,0.060987683834106264,0.06154500971361848,55.106173666926225,58.89574009585924,56.80790941754792,56.43252191705278,110.79797554135337,103.33046060669639,107.02116023289598,108.18434531422342,274.5000161575285,1002.2150802723635,548.0608566411821,529.2002885977207,106.10580303895753,251.13229179813658,167.54080830303567,156.8650741046702,1432395.7485180963,3977129.3949488653,2461559.9737016764,2323052.524768865
18,2514.268765541975,7148.79853147131,4378.670520719128,4136.354183617242,12434030.7765311,37937814.65605791,22371656.923448037,21360355.134365484,3855425.9642156227,9723622.141375579,6356464.900321811,5909294.626221607,1157483.8538231463,3079036.800718048,1958940.5645916183,1830027.385236362,6912149.285524127,8800763.865728447,7730784.936135855,7573164.388595639,837650.7087464794,997119.973562423,896109.2084446615,893464.9514320596,1712538.886277778,5056939.285393768,3031347.9519857015,2883079.0259683747,4752909.682679914,6607675.091721371,5551909.562595617,5402077.575844424,2868183.7725834274,2972119.2374927998,2855843.205550094,2904561.185301708,22754812.470758222,39220119.28429659,29561496.51443663,28517669.85549665,-10320781.69422712,-1282304.6282386787,-7189839.590988595,-7157314.7211311655,-135508297.26687625,-99413513.57473621,-121873649.79149023,-122875122.97462724,34.25566666666667,89.19566666666667,57.197,53.48466666666667,42.67133333333334,109.234,70.5255,65.96826666666666,14.553,18.797,16.451,16.0384,3.8697187541994604,3.759598861953827,3.8274724216733746,3.8311767919134887,0.6702323121824523,0.6736675466613589,0.6719097025478483,0.6714346442500696,0.18572771083378703,0.1804782392982058,0.18374598278551646,0.1838903957963336,0.062182084609845825,0.05678186726317269,0.059238376393005485,0.06029200853851023,55.551837689691375,59.340074283496165,57.24972257212213,56.87772049752305,106.34499302832276,99.04156130357946,102.63483433882357,103.7887919246626,303.5933347345129,1167.3807921168695,629.2039947085347,605.9189448183376,117.95432366951283,286.1501311422405,188.22815803977429,176.82285628496751,1636640.5525941495,4765094.087364551,2874046.953308568,2731599.2897637896
19,2840.1945937798705,8422.224619314005,5052.997638290202,4793.905102716817,14175063.188513925,45041201.47875506,26038032.669522263,24978211.59009832,4218376.830115353,11119098.224519493,7113967.701208774,6633629.318156801,1267935.1233117513,3513138.469640465,2191702.4690912603,2053756.294526801,7406952.938837379,9517937.317014467,8343798.229777928,8145797.47119936,955719.0910272907,1139056.7746016758,1036151.8722126143,1019887.2802783255,1949237.000313308,6024807.587116565,3532151.985912267,3375686.7056944477,4988702.385888333,7046886.636460307,5874959.595475707,5709066.873588525,3416538.639651962,3448222.604462659,3335487.5192817296,3427628.027335706,24954219.353742596,44162960.51932347,32801806.45357466,31677278.7616959,-10779156.165228669,878240.9594315921,-6763773.784052395,-6699067.171597578,-146287453.43210495,-98535272.6153046,-128637423.57554263,-129574190.14622483,37.190666666666665,100.89766666666667,63.4375,59.48811666666667,46.235,123.443,78.088,73.2578,15.408333333333333,20.087666666666667,17.546,17.0461,3.720153560293751,3.6099122736237392,3.6782409047761155,3.681569109959247,0.6781570749945713,0.6818235268186054,0.6798012496597332,0.6794403331329832,0.17992280205060193,0.17472180122746594,0.17803063889019274,0.17810245176250433,0.06024183449136346,0.05592525936668754,0.0581336995615028,0.058731033197726885,56.095021722088084,59.84303213605409,57.78847643915225,57.406825366976186,102.23819787685967,95.09453559742684,98.63840118328275,99.73791607905818,336.52953533457355,1336.5415548315107,705.6137895802485,686.5337421585016,130.9900673738166,324.36282390946405,211.2672444044847,198.6705321612932,1865104.6164796646,5690672.198408687,3355748.538517205,3204053.270154822
20,3207.145943779887,9897.101472796314,5816.128384999122,5548.630378935637,16181847.42958637,53398046.11577726,30252748.46396425,29207516.969753183,4627357.291846196,12694758.257833572,7965524.876474279,7450947.629941777,1387848.5746540432,3998028.0415148023,2447476.5359410257,2301411.3880553087,7973623.0488504665,10336667.019170044,9003531.91583548,8800688.438462319,1102927.2123626773,1297586.047944518,1184878.9538580999,1171057.8048163215,2220120.00058786,7143862.640723812,4105412.83072083,3943429.9246354434,5236134.78166797,7510883.131824094,6211786.077060387,6032296.704222614,3832759.0974785187,3590291.890610281,3801924.987510618,3747895.5750746354,27237890.684398167,49362429.74409668,36316818.06812013,34981479.35529265,-11056043.254811801,4035616.3716805764,-6064069.604155886,-5773962.385539469,-157343496.68691674,-94499656.24362402,-134701493.17969853,-135348152.53176427,40.44866666666667,113.94566666666667,70.295,66.17261666666667,50.196666666666665,139.261,86.428,81.36918333333332,16.395333333333333,21.560666666666666,18.7135,18.2032,3.5831260389320136,3.471837634190034,3.542268459565633,3.544175097272321,0.6851972905710139,0.6893327027709327,0.6866477463698307,0.6866446848409855,0.17432681717570786,0.1691764298263583,0.172519951913721,0.17252418160343552,0.058653206985842074,0.05422455025992365,0.0561453901756978,0.05710317713177063,56.77255027054173,60.42224217403614,58.391321482918414,58.04994243676477,98.47232518955755,91.45507687903412,94.99277084385734,96.01628828087435,375.442089243085,1550.7296756422156,798.8317211699627,786.7927444827806,145.35783066477686,365.4950163354324,236.3820051335831,222.4058456495063,2126259.4782770886,6756180.221813258,3905704.900428339,3746731.7385147475
21,3600.1751722199288,11562.350702879801,6654.121437813425,6386.936607950884,18374226.42890086,62977108.460783206,34974504.336015284,33985235.14005968,5061397.690222224,14456831.007442577,8879257.271142235,8349799.351249347,1510543.6722578383,4527171.625419478,2715160.059287846,2566363.4558644122,8518834.705670936,11195037.070717212,9669010.282545155,9455505.533437133,1213414.387398042,1457767.6469413114,1319066.2147855358,1298938.0282381864,2528876.889073939,8450728.588668017,4759461.88593869,4601524.983931866,5485968.212932992,7985937.898542773,6552494.6273738295,6360957.602896415,3326354.1800402957,3559894.0276444755,3467518.1486574938,3408093.1267017582,28618747.46803419,54924675.83281025,39207334.18491752,37825822.39570581,-10244521.039133329,8052432.62797295,-4232829.848902238,-3840587.255646132,-167588017.72605008,-86447223.61565109,-138934323.02860078,-139188739.78741044,43.84133333333333,128.26566666666668,77.5285,73.38985,54.329,156.64633333333333,95.2255,90.14006666666666,17.311333333333334,23.068666666666665,19.862,19.3264,3.4593404455184507,3.3448062610704694,3.415615383295305,3.4192534809616575,0.691024279410352,0.6960881000047892,0.6931323330830064,0.692796616618405,0.16890820289643912,0.16382209102371598,0.1671809359938893,0.16712806374098602,0.057837315786150804,0.052790216200487745,0.05552218886629563,0.05607083093116873,57.48196226325351,61.0541063638755,59.05290799275717,58.7322126984712,95.07155483660567,88.10910990292842,91.59737523272689,92.63469910981863,406.3990985439356,1764.086685205711,886.1984653762115,881.589753875557,161.10455510266027,410.08111680569493,263.5736248958921,248.24635169872238,2427277.1144379554,8009706.917366589,4537912.269594637,4381127.545462977
22,4033.6479957099245,13473.693146235386,7582.143810264775,7337.663798393836,20832845.27617054,74097987.5393322,40268764.242260404,39475645.06827712,5530917.532462541,16456433.896675466,9871174.758399898,9354848.259937065,1640720.1937853124,5114854.120028716,3001535.267246741,2856667.0679705036,9078279.8260185,12031180.824596414,10306429.33542374,10111795.17552077,1316668.185886193,1593487.1611939704,1421111.363718692,1413554.8272439153,2868468.986649938,9956369.642495042,5493547.1235979805,5349234.216195724,5742576.515819046,8486812.342618216,6902024.940908403,6703059.055198755,3026289.234364231,2767885.698280605,2665518.694105722,2935847.996734962,30307536.115969885,60279484.585255146,41786237.53429722,40797718.08021972,-9474690.839799345,13818502.954077045,-1517473.2920368118,-1322073.0119426083,-177062708.5658494,-72628720.66157404,-140451796.32063758,-140510812.79935303,47.468666666666664,144.246,85.2725,81.34073333333333,58.73533333333334,176.04533333333333,104.633,99.79383333333334,18.229666666666667,24.505,20.9235,20.426033333333333,3.343820891235236,3.2271630505152684,3.2985029199691778,3.3029906469832473,0.6965647106494756,0.7023556215032692,0.6990664358055606,0.6985915294483034,0.16364521358811776,0.15862770660032213,0.16199191240353797,0.16188908614238928,0.05665232265099039,0.05165404070175597,0.054149491438643504,0.054902923968758344,58.21411997155505,61.70897095581897,59.741069515435406,59.437317816047425,91.89690620580296,85.01020931082192,88.45609244692128,89.4865622925596,449.34008925923473,2039.213493510243,989.4858927827529,1005.7957807470875,177.70349698466637,456.65407844517296,291.4389833359304,275.3362004958436,2756133.9643351287,9446566.26911748,5246175.650402293,5097785.271008952
23,4508.7018520473,15599.908089480123,8610.705053002424,8390.624035148789,23575238.40044573,86659684.21890709,46228524.26534543,45654794.4369072,6043045.259776818,18633467.495561067,10956598.51093622,10449693.042301305,1777575.388714409,5740798.460772636,3304647.3721907544,3164703.4639347885,9643491.826547345,12885854.045041632,11012459.927537777,10778318.603020346,1416810.9809366409,1721686.8047178462,1533185.757426223,1523517.5192600628,3248148.296608085,11688219.41163674,6315429.131890976,6202173.186868114,6006551.955342908,8997490.014039803,7264735.119563806,7053380.275886822,2712338.2908010245,2415866.403314201,2381352.0025461717,2608573.1301806364,32096793.534408804,66612270.54910439,45207798.83717309,44177210.48955226,-8521555.13396307,20047413.669802696,1020725.4281723376,1477583.9473549472,-185584263.69981247,-52581306.99177134,-139431070.8924652,-139033228.8519981,51.36066666666667,161.377,93.611,89.86638333333333,63.470666666666666,196.82133333333334,114.754,110.1434,19.135,25.933333333333334,22.089,21.51441666666667,3.23625744386597,3.1180130404473445,3.189610115424833,3.1948719026694508,0.7017488519203798,0.7081669030308986,0.7045658755882289,0.7039951698090614,0.15852276688136047,0.1535699979491462,0.15692766703578748,0.15678929775508546,0.055418125267995395,0.050865516650456036,0.052787466837222956,0.053824712251856616,58.99426203751141,62.39157329816088,60.449757666880295,60.18332097873872,88.94484175453998,82.13592330060652,85.53613028747617,86.56172029566326,492.8860207300169,2294.085122947638,1100.457982207662,1123.3057065061844,195.34086011282278,505.12704801304574,320.6691049117453,303.7660258779008,3124926.7914255816,11114698.130899828,6040314.63633906,5921346.760241568
24,5019.685850781898,17966.398807446014,9733.246465659675,9551.035385614337,26579463.112036835,100807806.93373303,52849815.78827845,52559383.44963051,6580018.616222219,21022378.85923141,12129701.693845363,11634844.701275434,1918757.9822703006,6403753.008891794,3621783.3636464025,3488506.2415878233,10223084.247139158,13749619.535497673,11704253.826063026,11457371.598064639,1501439.423659638,1842607.5779387245,1628215.8453130445,1620848.2776573184,3669621.928892891,13642828.39462384,7236351.103498354,7160244.191898723,6272546.254189687,9519988.232909849,7632632.622920429,7409150.946741743,1945126.6893773386,1943829.9130282018,2019864.392671403,1944672.8176551405,33518620.826531533,73392596.97449455,48761850.07825204,47474512.47831859,-6939157.714494696,27415209.959238485,4087965.710026415,5084870.971311916,-192523421.41430712,-25166097.032532863,-135343105.18243882,-133948357.88068613,55.396,179.82533333333333,102.4105,98.94626666666667,68.36333333333333,219.21466666666666,125.472,121.1613,20.03933333333333,27.353,23.196,22.599116666666667,3.1352574970155813,3.015419056457858,3.0881687158881954,3.093314042820378,0.7067415688912744,0.7138816305582905,0.7097826438311952,0.70924059047473,0.1535110294717793,0.14863014087161489,0.15197729026353193,0.15180271846172178,0.05423768934217812,0.04966769256797366,0.05163433335705312,0.05263819047120656,59.79335872692504,63.0829254942107,61.19779169584383,60.944707095475025,86.16717029472315,79.43424908288277,82.81142819462454,83.81064787057902,533.3446753041246,2575.5030471511,1208.289854786162,1248.100105450566,213.77482959461918,554.3967777081184,351.15214204044014,332.9925114343439,3536285.760066859,12998952.632836062,6934278.639801814,6848219.16553608
25,5577.104423974447,20577.3526184336,10960.962563655712,10827.19129203515,29897405.853893477,116625053.846618,60190280.63384292,60252082.651347056,7169569.334282824,23614065.026656184,13383237.393832335,12925142.826613499,2065110.751467956,7107194.163868884,3951261.191085934,3829839.9458082807,10782626.333956841,14613238.17674347,12398162.078078998,12123340.47893216,1566056.911410277,1956537.4599767043,1713603.3457114615,1702725.1034085266,4132545.2720963135,15838066.036247253,8261861.411445576,8229477.539549142,6547358.51567268,10051242.854503263,8009701.686605785,7773718.0342633845,1665499.875205033,1338200.385214544,1667655.522606307,1550945.053708362,35512716.01027662,80612955.57379788,52562151.66971326,51297799.85750906,-5615310.1563831465,36012098.27282011,7628128.964129665,8954282.79383799,-198138731.5706903,10846001.24028725,-127714976.21830916,-124994075.08684817,59.72,199.49066666666667,111.6945,108.63973333333333,73.63533333333334,243.06366666666668,136.749,132.93525,20.880666666666666,28.726333333333333,24.2875,23.626649999999998,3.0413226322287295,2.9197825576208283,2.993275333680938,2.998783606115964,0.711347498544741,0.7192933683244346,0.7147273625521905,0.7141285529676338,0.1485872596451621,0.1437960069917179,0.14712995166860135,0.14691032121645664,0.05294303184602463,0.04845727667637774,0.05116191433454147,0.05137301753664822,60.59304596763712,63.78216092068481,61.9551632131751,61.70923620120381,83.58824365469407,76.91364340881007,80.26166537893351,81.25213356863466,582.5032211631536,2867.5799847492003,1337.5561728152302,1382.28008841827,232.66115995940996,603.4885249631506,382.1314283712072,362.4507377107192,3986919.4668055256,15121171.040059952,7927472.368241768,7883907.517444574
26,6183.913907411655,23453.450456438422,12283.369744783431,12228.251699571023,33553555.614867218,134223296.13387573,68229939.03828585,68787964.79652019,7803207.2384484885,26426274.97544628,14725509.924401462,14321280.946397714,2217731.9504340584,7841847.685441116,4289276.370149547,4186172.4576865286,11338495.245952906,15465957.253883183,13099533.409417836,12783106.948728504,1623411.6916097177,2067910.480976205,1796576.641028716,1778986.2678879881,4644107.116629746,18293037.776277445,9390705.085381407,9421232.84750644,6828726.94916957,10592533.972985378,8388805.506712066,8146059.407505102,1196897.4939922914,1108594.4901583444,1316566.3256646646,1165991.4426504099,37430130.85771364,88810548.41785058,56608115.06956425,55413277.00376157,-3876575.2428464266,45412747.716025114,11621823.968721591,13374687.79275861,-202015306.81353673,56258748.95631236,-116093152.24958755,-111619387.29408956,64.29533333333333,220.39266666666666,121.448,118.92939999999999,79.20366666666666,268.432,148.6045,145.43358333333333,21.692,30.041333333333334,25.352,24.614266666666666,2.9524138102291495,2.8291052149525178,2.903778821906789,2.9092558018823285,0.7159762832074397,0.7247079806216098,0.7196238173852947,0.7190323773023992,0.14375232824702583,0.13904203047758967,0.14233396074970253,0.14210372402772317,0.05210099089326896,0.04772197444632511,0.04980529578900134,0.050568335136838616,61.389455655738836,64.4723474057618,62.72406719579945,62.46846776824687,81.14593098196924,74.5261538187985,77.86440499335559,78.82900897485948,637.9849541828952,3197.118797138989,1448.6519612198722,1533.681799217528,252.10638274018365,651.5375281705142,413.508988096107,391.90728364079933,4484610.878084022,17493758.076992698,9028542.095076438,9037812.397702059
