month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan,adds_paid_ind_cons,adds_paid_ind_opt,adds_paid_ind_med,adds_paid_ind_plan,adds_paid_uk_cons,adds_paid_uk_opt,adds_paid_uk_med,adds_paid_uk_plan,adds_paid_us_cons,adds_paid_us_opt,adds_paid_us_med,adds_paid_us_plan,spend_ind_cons,spend_ind_opt,spend_ind_med,spend_ind_plan,spend_uk_cons,spend_uk_opt,spend_uk_med,spend_uk_plan,spend_us_cons,spend_us_opt,spend_us_med,spend_us_plan
11,1011.253415633282,2040.442462319696,1459.3949039233098,1371.4695819735268,1011.253415633282,2040.442462319696,1459.3949039233098,1371.4695819735268,0.0,0.0,0.0,0.0,4772545.927174614,10587431.364234366,7249412.511846029,6807755.830145527,0.0,0.0,0.0,0.0,4772545.927174614,10587431.364234366,7249412.511846029,6807755.830145527,2068051.6913165303,3670434.623063613,2755806.4261232717,2628885.717428009,574222.1229631001,1086080.7648308906,806587.7460162801,753372.6476168267,4729186.757429548,5369677.507290527,4949713.04700543,4953358.519880891,437828.35857067426,457198.603444809,449524.85633857094,444607.94427662145,0.0,0.0,0.0,0.0,661326.0978568458,1400900.9522352773,980867.4449674066,920177.2968892967,3384091.8284495836,3933668.718995235,3552271.426572598,3576443.740140561,237720.09569421076,258875.98329113936,169566.51003165208,245124.65635313577,12345436.430463059,16729560.69565501,14044109.590458816,13879879.923280243,-7572890.503288447,-6142129.331420647,-6794697.078612786,-7072124.093134717,-73423708.70583957,-66898951.25182613,-68920694.86594912,-71140043.59693487,24.390666666666668,44.184666666666665,32.8565,31.31856666666667,5.3952016997683625,5.260253615356243,5.2800254000264815,5.34796987022412,52.921303665707796,57.882819800559254,55.710362042877314,54.657834312905806,0.0,0.0,0.0,0.0,134.95249449211158,363.722685998249,227.54090230203826,215.0220615192597,53.00191612533921,105.10838810553491,76.31910580131554,71.2391813184077,627587.9742338179,1309970.280735715,923982.219391897,866421.7815094818,53.00191612533921,105.10838810553491,76.31910580131554,71.2391813184077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627587.9742338179,1309970.280735715,923982.219391897,866421.7815094818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1149.9526321945182,2460.8955533889452,1710.8705172228356,1608.7826546125675,1149.9526321945182,2460.8955533889452,1710.8705172228356,1608.7826546125675,0.0,0.0,0.0,0.0,5441106.237963082,12807723.256350059,8519037.143714292,8019422.194398524,0.0,0.0,0.0,0.0,5441106.237963082,12807723.256350059,8519037.143714292,8019422.194398524,2245596.626632254,4223553.404687731,3079400.478700344,2937881.4989516707,632471.0922200615,1266437.15248102,915040.86401154,854359.213311397,4955439.970942241,5712885.270612974,5225502.626295192,5220545.825826998,449174.554829435,476519.62055076304,465844.5842076782,458745.32783189986,0.0,0.0,0.0,0.0,753881.7607458126,1696353.9128710066,1153356.3667760072,1083747.0139896306,3557955.363384019,4228461.75054045,3778004.4687405815,3792632.59888877,403438.5251057033,341603.4476495591,428509.54497537337,381796.2479960528,13286422.421156412,18614468.45849229,15491944.808854114,15151238.53422397,-7845316.183193329,-5806745.202142229,-6972907.665139824,-7131816.339825444,-81269024.8890329,-72705696.45396836,-75893602.53108893,-78271859.9367603,26.273333333333333,50.38666666666666,36.4155,34.712999999999994,5.129332137477464,4.9941468218635485,5.014693349248942,5.082017277012593,53.06179256228061,58.058945954676716,55.86965203651688,54.810796249619244,0.0,0.0,0.0,0.0,151.91265305120353,432.95683294340836,263.77795999641114,250.2781160134752,59.338335861198836,123.54806309034008,87.66252453193665,81.81174039139827,715903.5974830115,1588114.7046351547,1087411.8767769043,1021177.4849862617,59.338335861198836,123.54806309034008,87.66252453193665,81.81174039139827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715903.5974830115,1588114.7046351547,1087411.8767769043,1021177.4849862617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1305.329320583888,2964.8851272168017,2003.4672060143077,1886.1738529054078,1305.1173381315127,2964.6419891392793,2003.2283831885336,1885.950965984231,0.21198245237542176,0.24313807752261515,0.23882282577416183,0.22288692117693948,6192662.077882235,15475717.205346199,10003666.167676348,9441731.372494623,0.0,0.0,0.0,0.0,6192662.077882235,15475717.205346199,10003666.167676348,9441731.372494623,2440960.75819546,4862436.73173815,3450459.092706765,3288477.3489354015,695196.5452282344,1474942.9862229484,1036937.9115311282,968107.7995763842,5192854.827477552,6073557.606643596,5520638.113141394,5501100.800185667,467654.8765206385,502195.59394221177,486492.86344156315,479744.12761818914,7019.690636688999,5692.032035162434,7316.670558419584,6555.0101261547015,858453.933272415,2051064.7822827683,1354421.5472985473,1275867.7304260386,3739748.1466033105,4542146.502554666,4017052.2246320555,4020587.5711862855,499398.1347831427,502641.393059649,444396.1041042636,500533.2751799199,14229600.626620224,20822467.33122369,16841913.482848067,16537103.973231435,-8036938.548737989,-5346750.125877489,-6838247.31517172,-7095372.600736814,-89305963.43777089,-78052446.57984585,-82731849.84626067,-85367232.53749713,28.302333333333333,57.46333333333333,40.4355,38.50868333333333,4.883067444585094,4.7474457467913,4.7690637455973555,4.835599850357266,53.208999892603074,58.23767389175785,56.03451393723235,54.969035792307245,0.0,0.0,0.0,0.0,168.9729210701163,519.3802185578629,306.03201527151595,291.6154751908276,66.2081797098088,144.2919893721125,100.18220805533716,93.5375130916151,816165.9356944625,1921158.4884525088,1277855.5715571437,1202913.3291597785,66.19740401277474,144.2675747025629,100.16283387016004,93.5219637542006,0.010775697034068273,0.024414669549604143,0.019374185177132405,0.015549337414505827,0.0,0.0,0.0,0.0,815320.0940245467,1919171.2042202125,1276303.117486679,1201667.9825930297,845.8416699156642,1987.284232296388,1552.4540704643364,1245.3465667489177,0.0,0.0,0.0,0.0
14,1481.4871584915738,3563.19923611525,2341.1751957045954,2210.0863856598608,1479.7363451564283,3560.826136689897,2339.3353433752777,2208.117772193142,1.750813335145544,2.373099425353039,1.8398523293178348,1.9686134667181672,7050423.414502961,18655624.256082125,11722982.852209354,11112243.709055668,0.0,0.0,0.0,0.0,7050423.414502961,18655624.256082125,11722982.852209354,11112243.709055668,2656370.929429224,5606209.962091451,3865919.8426023875,3688814.5908610034,764182.1631174379,1714370.9896045523,1173671.1286229766,1096748.2523879278,5450252.470630052,6475387.349899235,5834902.6762436135,5809049.678374266,490476.11734958953,538616.0272274436,511251.7661345426,507325.08580683847,42099.34399603174,43940.8587930595,39884.26056471953,42743.874174991455,976766.185642504,2476097.5578602375,1589016.0224003433,1501532.1659187106,3930468.5046415813,4877443.81897384,4269019.549473018,4261909.864657871,949990.7885882384,902022.2392275855,837745.9541613851,933201.7963120099,15634456.2208535,23607879.983284216,18735896.305139635,18425154.53770425,-8584032.806350539,-4952255.727202089,-7012913.452930281,-7312910.828648581,-97889996.24412146,-83004702.30704793,-89744763.29919095,-92680143.36614573,30.526333333333334,65.57766666666667,44.878,42.7943,4.6548316404995385,4.519606887448416,4.542433017803856,4.607502976931645,53.388328003851534,58.43565739563548,56.220353764761384,55.15489329097592,0.0,0.0,0.0,0.0,190.05332939187923,616.4261765723388,352.1868210690803,339.2838259050401,73.24506532076674,166.79511563141804,113.53684479580494,105.98758292949469,928899.3116823352,2321357.5808019303,1500549.925151452,1416259.7058741935,73.14523715066954,166.53187199649153,113.38657350887445,105.83055934670723,0.09982817009719173,0.2632436349265005,0.1502712869304721,0.15702358278744982,0.0,0.0,0.0,0.0,921023.1763672184,2299587.603202121,1488455.0659847383,1403520.725759434,7876.135315116895,21769.97759980863,12094.859166714088,12738.980114759002,0.0,0.0,0.0,0.0
15,1677.9553487092287,4273.752024263143,2730.3284718030845,2586.4841851530987,1672.529744796151,4266.598755262971,2724.2778925762054,2580.4538984595383,5.425603913077718,7.153269000172432,6.0505792268786776,6.030286693560868,8015653.207816097,22451357.69744483,13714227.52037384,13068149.779186154,0.0,0.0,0.0,0.0,8015653.207816097,22451357.69744483,13714227.52037384,13068149.779186154,2894301.1046548514,6461601.466364886,4335180.868159799,4142856.231253363,838796.8712766396,1988780.29438428,1325750.0583024432,1241291.0693643137,5757701.634420831,6939038.275395564,6211099.931880674,6171169.458761987,523071.88385475444,577436.7454221027,544455.8387131905,542099.5854033263,127340.49153172612,119850.75273680512,127746.08052103512,124719.08295350376,1111326.4797857376,2983895.226173446,1861503.5186191166,1766725.5410214355,4127300.0255821687,5233294.8790012,4533461.326320641,4514398.22427883,1472588.5582493485,1509483.0213711846,1652471.9696105595,1485501.620341991,17277418.420603763,26985528.02071236,21310469.68615444,20675256.78064177,-9261765.212787665,-4534170.323267533,-7596242.165780601,-7607107.00145562,-107151761.4569091,-87538872.63031547,-97341005.46497154,-100287250.36760134,32.939,74.78,49.805,47.583349999999996,4.444208283647864,4.3078584700615155,4.332544053882099,4.396485848892642,53.608032984365224,58.65065783925745,56.43637840556873,55.3729516835775,0.0,0.0,0.0,0.0,210.65280269096544,734.7107553422563,406.5207052949809,394.0730861189173,80.22725774963148,190.57150538094842,126.98692127503737,118.8477444205924,1057563.512175444,2798343.6384123187,1758447.4278314032,1666836.55635835,79.86146951470757,189.69619086003993,126.42775797213902,118.3036219855739,0.3657882349239164,0.875314520908466,0.5591633028983531,0.5441224350185088,0.0,0.0,0.0,0.0,1028366.57203403,2725002.22227099,1713022.3792347922,1622189.049616966,29196.94014141397,73341.41614132858,45425.048596611065,44647.50674138408,0.0,0.0,0.0,0.0
16,1897.6628118680167,5104.115360094551,3167.40320355238,3019.9212037473035,1886.647644161916,5088.8956557036045,3154.896504339413,3007.434448201507,11.01516770610104,15.219704390946768,12.506699212967549,12.486755545797045,9101939.90302928,26907302.238565937,15964886.9551523,15333816.72046711,0.0,0.0,0.0,0.0,9101939.90302928,26907302.238565937,15964886.9551523,15333816.72046711,3153011.805194788,7435485.5318025015,4840307.077738628,4651877.609507488,918993.616026093,2296644.3666345114,1489013.7436474732,1401171.3787390394,6089835.941398872,7447720.870556393,6603052.859658426,6565095.666604005,560385.8079694167,628237.1327788422,588948.0627451602,584133.7716527156,237324.4972377339,243111.66391619586,231917.842060394,239350.0055751956,1263579.5416105366,3588025.846573511,2175030.0866338043,2077135.7483475776,4333923.193609028,5606763.862167311,4803703.3078515455,4779417.427604428,2074592.23867697,2074996.5407659274,2002965.381215859,2074733.744408105,19114156.191134095,30725664.078875892,23571750.88923198,23178183.951843724,-10012216.288104817,-3818361.8403099505,-7606863.934079678,-7844367.231376614,-117163977.74501392,-91357234.47062542,-104947869.39905122,-108131617.59897795,35.538666666666664,85.09666666666666,55.049,52.883966666666666,4.250086738399261,4.11370960994486,4.139670831742334,4.202354743440221,53.85187002122058,58.87727218955782,56.66535636864955,55.610760780138605,0.0,0.0,0.0,0.0,236.14689680075654,866.2970568685696,460.19921923515955,456.6994528244911,87.25590522636082,215.3248859247334,141.11346779940865,132.0800484707912,1202347.9811724147,3367703.6546167242,2057134.1280560761,1960222.4668779229,86.48921586281955,213.2827414877796,139.93349390566559,130.86694983155556,0.7666893635412748,2.042144436953795,1.1799738937430528,1.2130986392356569,0.0,0.0,0.0,0.0,1140838.231360527,3193720.2575763683,1960310.799527772,1859346.9405360715,61509.74981188764,173983.397040356,96823.32852830415,100875.52634185157,0.0,0.0,0.0,0.0
17,2140.8614996805604,6066.33208619676,3670.1345231746873,3514.77620496123,2121.489015892898,6037.656482354271,3648.271232004544,3492.1476291543786,19.37248378766256,28.67560384248939,21.86329117014351,22.62857580685195,10314083.106213605,32097849.69781549,18567450.20847794,17938401.413274266,0.0,0.0,0.0,0.0,10314083.106213605,32097849.69781549,18567450.20847794,17938401.413274266,3432918.7430847227,8524604.704558553,5418015.675424043,5215008.829600563,1005618.2654836156,2639473.616291692,1671931.811932426,1577467.6382664423,6467913.02109048,8024717.1962593915,7048694.40760997,7012794.482399598,600020.9506727285,686937.7750575676,636266.045383587,630441.8392074222,417037.18491707626,417308.4020400508,378312.42865465785,417132.1109101173,1434817.5744548894,4296650.414805426,2532984.166547042,2436459.0685775774,4546631.341370138,5996105.647910352,5090051.453814431,5053947.348659214,2624500.025557146,2926280.4117545965,2522812.855216061,2730123.160726254,21076279.122676156,35187662.1811022,26272421.55756482,26015263.19312527,-10762196.016462553,-3089812.48328671,-7704971.349086882,-8076861.779851008,-127926173.76147649,-94447046.95391212,-112652840.7481381,-116208479.37882896,38.317,96.47,60.9435,58.67055,4.070395191195696,3.933316952095063,3.9603843820029576,4.022417807510474,54.131199104874185,59.118099646311435,56.90176273590387,55.87661429437722,0.0,0.0,0.0,0.0,262.6554382254368,1014.0016110049011,533.1659198568024,525.6265986982493,93.89776598163019,240.00074291856737,154.7183737313774,145.0338079095582,1365290.9854543922,4036095.3357848907,2394733.043272845,2300072.5080700666,92.48607750175111,235.967667530984,152.456281094728,142.70463401198262,1.411688479879074,4.033075387583352,2.2620926366493874,2.329173897575571,0.0,0.0,0.0,0.0,1251541.8441322008,3686848.1219959543,2206501.717676573,2103899.0413845144,113749.1413221912,349247.213788936,188231.32559627207,196173.46668555186,0.0,0.0,0.0,0.0
18,2408.5146614447644,7183.870409177534,4228.683528856931,4079.889173151234,2378.075113924514,7135.134815704004,4191.97728111507,4043.0460095473354,30.439547520250404,48.73559347352987,36.70624774186154,36.84316360389822,11660348.866307398,38152903.48902653,21474381.823609382,20932742.984259095,0.0,0.0,0.0,0.0,11660348.866307398,38152903.48902653,21474381.823609382,20932742.984259095,3739623.7174839363,9769223.061409047,6032772.816761854,5849983.487857725,1096611.0763925246,3025137.5779883396,1865133.6287620675,1771595.35195106,6880388.28583816,8667421.826328605,7549798.319809934,7505850.0250098165,634676.1854466869,744295.1305760085,676865.3621710149,673042.8162419494,613455.3943221003,654780.6805877533,592054.1058079884,627919.2445150788,1626138.3339517154,5123725.239095335,2942787.736176034,2850293.7507519824,4763338.910711657,6405388.863305303,5380683.393619614,5338056.394119434,2903769.160497827,3043623.949284064,3235307.2271784307,2952718.3365730103,22876309.059176344,39425027.74555367,29401169.462096844,28668360.59940841,-11215960.192868946,-1272124.2565271484,-7926787.638487465,-7735617.615149316,-139142133.9543454,-95719171.21043926,-120579628.38662557,-123944096.99397825,41.28666666666667,109.23566666666666,67.1195,65.06881666666666,3.9044689536616053,3.766899582603397,3.794391240311161,3.8563196737912326,54.43116070498304,59.37740345164244,57.17436367521444,56.16234566631383,0.0,0.0,0.0,0.0,292.0096886136917,1189.329656822848,598.3505465233062,606.0716774868963,100.13306481497247,264.25236457402997,167.3970583087672,157.5748197306426,1547112.465932041,4814677.454672324,2785117.5312716905,2690760.2119911397,97.81646707001926,257.23626045104794,163.43658279546278,153.61339475337928,2.3165977449532265,7.01610412298197,3.9604755133044653,3.961424977263287,0.0,0.0,0.0,0.0,1359261.4430534197,4194564.995083866,2452440.4617939596,2351617.686264076,187851.02287862104,620112.4595884575,332677.0694777308,339142.52572706377,0.0,0.0,0.0,0.0
19,2695.0862927162366,8449.987574926661,4849.6672328246395,4709.301741489885,2650.0083221204,8371.156298166694,4791.650417155967,4652.410113736603,45.07797059583653,78.8312767599693,58.01681566867231,56.891627753283004,13112010.01812825,45056400.3425313,24737747.60916968,24292546.63166932,0.0,0.0,0.0,0.0,13112010.01812825,45056400.3425313,24737747.60916968,24292546.63166932,4058090.5532534677,11144310.819931343,6704540.920248433,6538267.646590725,1190193.1125687058,3444369.0691818683,2071012.1373806505,1979154.6973833127,7344914.506598974,9403991.242986586,8131508.06563196,8065591.364334637,667040.3518311763,797197.7878695613,717284.1490543757,712595.4544446111,870587.1024339616,969155.9362789968,897394.2321173851,905086.1942797238,1837126.7336788306,6083583.146342844,3402942.431245954,3323386.4781112354,4982964.64050934,6824225.609882184,5680997.924379562,5627405.979789835,3460701.98962379,3701389.6718261987,3727363.015414379,3544942.6783946333,25106919.483204477,44719890.91779477,32630071.437424865,31971459.48531108,-11994909.465076223,336509.424736523,-7892323.828255184,-7678912.8536417615,-151137043.41942164,-95382661.78570276,-128471952.21488075,-131623009.84762004,44.313,123.091,73.7515,71.8853,3.749690958963643,3.6127762325172164,3.640283560126314,3.701770804707394,54.74636235886841,59.65108489114137,57.46637772334488,56.463015245163945,0.0,0.0,0.0,0.0,317.38798952626723,1367.415081050822,676.2672978417754,684.8974715598614,105.47714733262683,286.24629718169507,178.2495417493866,168.7463497798007,1749052.3299461098,5722935.523353979,3221157.2735414067,3139911.4476388637,101.81195887400706,274.4425645082211,171.7019646063546,162.23267084598197,3.6651884586197725,11.803732673473954,6.5475771430319964,6.513678933818735,0.0,0.0,0.0,0.0,1449489.1159331526,4656086.7320439955,2664751.2357644015,2571798.2815719475,299563.2140129571,1066848.7913099832,556406.0377770052,568113.1660669162,0.0,0.0,0.0,0.0
20,3005.3725619169686,9871.613493344596,5528.647179892075,5408.556887916638,2940.16047899751,9753.389675026645,5442.277046884069,5324.7906976077065,65.2120829194581,118.2238183179496,86.37013300800449,83.76619030893012,14703092.009330083,52844055.884301394,28323919.374411512,28052429.36557004,0.0,0.0,0.0,0.0,14703092.009330083,52844055.884301394,28323919.374411512,28052429.36557004,4394087.267383778,12648692.30556754,7427153.060711765,7283199.0307480935,1287158.4341205251,3894530.446160163,2288005.601681715,2199738.638334398,7868723.695637708,10161129.580663344,8762237.912373299,8671065.75539668,692292.654973869,848604.9090036561,751590.7835806028,747001.9438842945,1198600.3289996968,1299374.9977159123,1225417.9774799503,1233871.4630503722,2066055.7816150303,7177517.234483854,3916409.933914497,3855067.2901191185,5205284.425795855,7255110.295231147,5984351.820882315,5922723.480098207,3614801.4628414027,3531785.667635717,3785381.2710510683,3585745.934519413,27106727.521561533,49575427.08961448,35625779.85874061,34970772.37038006,-12403635.512231452,3268628.794686923,-7301860.4843291035,-6918343.004810021,-163540678.93165308,-92114032.99101582,-135773812.69920987,-138541352.85243005,47.462666666666664,137.98233333333334,80.7175,79.14455,3.606885663837552,3.4695813983193164,3.4977324776148007,3.5588291709061695,55.11345415537122,59.93431164028159,57.77647207171585,56.80075427508986,0.0,0.0,0.0,0.0,347.37625886806836,1562.2971324004268,749.4620904760042,772.5985646043937,109.37663856859739,308.69801773026336,187.57294103739866,179.13912127518046,1966801.5027192377,6758460.051379695,3710662.141375452,3643881.9947503977,103.86184349704045,291.34473370561216,177.56297654969765,169.48085507004055,5.514795071556931,17.35328402465123,10.009964487701001,9.658266205139936,0.0,0.0,0.0,0.0,1513244.9322449963,5155479.879820617,2848784.065569237,2788027.163896464,453556.5704742414,1602980.171559077,861878.0758062153,855854.8308539338,0.0,0.0,0.0,0.0
21,3336.9306609846217,11490.074151101993,6257.020342059491,6190.530882525702,3248.7225812662305,11319.613051782419,6138.4785698170535,6073.534245946896,88.20807971839015,170.46109931957608,118.54177224243803,116.99663657880522,16409212.939438814,61764467.78232669,32191246.02850216,32283552.13444957,0.0,0.0,0.0,0.0,16409212.939438814,61764467.78232669,32191246.02850216,32283552.13444957,4748169.335447253,14334527.93433928,8179142.703916475,8103394.845059462,1385847.6230550527,4390420.473242929,2508340.4229765814,2437448.1206208095,8400860.826295407,10972806.923348418,9358552.968177678,9301041.96026396,716194.5320944951,903468.2495698421,784796.9490704652,781740.3332108667,1523776.6795557975,1672774.8383762655,1531922.2251602218,1575926.0351429614,2317051.9339261204,8417144.901864674,4480238.696091878,4452084.472704614,5428581.495359956,7702658.5626038,6287028.315228381,6224508.468895301,3730399.473819338,3361692.5166793116,3120551.8496425487,3601352.0388203287,29120983.14489419,54980235.82856126,37938573.43446227,38171721.584177665,-12711770.205455376,6784231.953765437,-5747327.405960113,-5888169.449728092,-176252449.13710847,-85329801.0372504,-141521140.10516998,-144429522.30215815,50.702666666666666,154.377,87.828,86.98868333333334,3.4739200372813785,3.3363442663932994,3.365989032708744,3.425768517470551,55.457952967342415,60.22406659298404,58.07000004221005,57.126092736316984,0.0,0.0,0.0,0.0,380.1002516859391,1802.3708888814858,825.127581839184,877.8949747043804,113.2752327602608,329.741472578439,198.08161313053773,189.0384166966232,2205463.8013995127,7926608.382645209,4248587.906161726,4207864.404835506,105.6758310868737,305.26212805094116,184.48404704845086,175.5310350242973,7.599401673387146,24.47934452749787,13.597566082086876,13.507381672325899,0.0,0.0,0.0,0.0,1575880.9779700597,5610517.054342285,3061119.76973833,2988003.604700338,629582.823429453,2316091.328302924,1187468.1364233966,1219860.8001351678,0.0,0.0,0.0,0.0
22,3683.950782845271,13287.944433704495,7058.785055637225,7045.348560645999,3570.1381823266347,13051.737946500361,6901.156872957006,6888.69809978744,113.81260051863696,236.20648720413496,157.62818268021852,156.65046085856125,18205340.832091883,71708738.48310952,36466711.65021834,36931530.00994805,0.0,0.0,0.0,0.0,18205340.832091883,71708738.48310952,36466711.65021834,36931530.00994805,5108966.676021835,16171536.902151804,8993816.450648166,8980866.255167324,1483227.9631003968,4916953.444872704,2739534.236889056,2685031.8817207045,8917349.261575032,11786799.445531039,9981590.64479327,9921656.825959634,736375.8142914772,958196.9028584255,814057.8423963755,814013.1952899091,1828844.7492818565,2045142.696082439,1828809.571639097,1904549.0306620605,2585073.8939007744,9829178.612346215,5092350.302990487,5120510.545356678,5648850.2291747695,8157000.991905084,6598388.230907858,6526702.996130379,2974649.1448519975,2887683.482924113,2747013.794840866,2944211.163177238,30248654.0962672,60496223.8536548,40707712.13687796,40835303.51135286,-12043313.264175318,11212514.629454717,-4241000.486659612,-3903773.501404806,-188295762.40128377,-74117286.40779567,-145762140.5918296,-148333295.80356294,53.912,171.90166666666667,95.3775,95.20838333333333,3.349275055688718,3.212695165552354,3.242705032100197,3.3014720941409905,55.78643583360124,60.514708553397234,58.36787645599156,57.44133128552984,0.0,0.0,0.0,0.0,409.3689049673205,2031.3436964805394,920.4360406443673,977.060081996947,117.43991145972744,352.8256537644018,208.30291436124696,199.82492126636345,2461381.9409158225,9264670.167349003,4828686.904275324,4842532.820167435,107.5560881635751,320.5652782212494,190.70545088378918,182.10930468376108,9.883823296152356,32.26037554315238,17.59746347745775,17.71561658260236,0.0,0.0,0.0,0.0,1635270.7206817032,6131072.875973215,3269786.5336124273,3208801.475033732,826111.2202341191,3133597.291375787,1558900.370662897,1633731.345133703,0.0,0.0,0.0,0.0
23,4051.320932736788,15266.549340945527,7908.395032121122,7976.6508756098465,3910.087353313161,14948.13584201402,7705.517394463281,7773.404324358462,141.23357942362665,318.4134989315053,202.87763765784166,203.24655125138418,20115142.96228894,82724224.55406374,41030399.606512785,42028321.51941012,0.0,0.0,0.0,0.0,20115142.96228894,82724224.55406374,41030399.606512785,42028321.51941012,5485754.05423284,18152273.49174196,9824036.19264431,9919035.857361032,1582358.5352195934,5471482.565656343,2969907.602791242,2943551.945872456,9395088.231925666,12622828.682521297,10587886.741928807,10524797.389634136,752877.7000199653,1013079.5293315962,840695.5577045841,843948.3402790362,2076375.0718244126,2413615.3377872235,2110354.016455597,2194409.1649113963,2867331.113156112,11399547.38390667,5761972.303747455,5853606.8079188075,5869069.94869707,8621177.961429989,6907196.518206701,6832307.753153591,2097870.864270859,2501713.3283543084,2092283.5900219774,2239215.726700066,31193342.63627126,66513867.79736454,43246199.40027847,43555526.44265391,-11078199.673982326,16210356.756699191,-2215799.793765689,-1527204.9232437946,-199373962.07526612,-57906929.651096486,-147977940.38559526,-149860500.72680676,57.20066666666666,190.434,102.9385,103.83233333333334,3.232754915733682,3.096862901189309,3.126473385900873,3.1851927106431517,56.09592254170612,60.81091660223717,58.659362410380346,57.746170462891996,0.0,0.0,0.0,0.0,439.6620041924831,2268.5406893507206,994.1112540032664,1079.7695439978663,122.62476652052104,375.6576836152907,219.9405817488798,211.18628750369038,2730801.1248137825,10756310.772466427,5470006.747532751,5539729.501492208,110.6342599334549,334.72337887881247,198.18662950978822,189.06545156433003,11.990506587066132,40.934304736478204,21.753952239091625,22.120835939360354,0.0,0.0,0.0,0.0,1719580.7353850696,6673409.014302427,3510037.7678157585,3453420.633006145,1011220.3894287125,4082901.758164,1959968.9797169927,2086308.868486063,0.0,0.0,0.0,0.0
24,4438.756523945267,17435.48606187594,8817.932069320923,8987.611862221002,4265.908038714544,17018.197957116205,8558.919619191873,8729.209510155124,172.84848523072284,417.2881047597389,259.01245012905093,258.40235206587846,22140350.520092662,94855427.53994791,45953565.32345946,47590627.477042,0.0,0.0,0.0,0.0,22140350.520092662,94855427.53994791,45953565.32345946,47590627.477042,5871779.378791191,20275038.392354477,10707183.085380357,10912920.033538342,1681213.2717107371,6050425.10320253,3205237.4748111377,3210437.4127328647,9905388.292226667,13434504.419965276,11234769.865486315,11140578.936935179,764032.8576230588,1068034.0665770369,865937.1478880657,870433.2807569511,2345319.8438155283,2762886.8535310873,2432610.45867837,2491468.297215974,3167587.9110058784,13137927.621009076,6478537.630737914,6657206.8095069975,6089365.355853322,9093355.325143421,7216090.434408311,7140761.845104856,2018103.3510669137,1977175.5078818596,2104182.1955152773,2003778.6059521448,33016858.799150076,72749619.51424932,46654752.52659345,46923325.04943481,-10876508.279057417,22105808.025698587,-701187.2031339868,667302.4276071833,-210250470.35432357,-35801121.6253979,-148679127.58872926,-149193198.29919958,60.507666666666665,209.88933333333333,110.782,112.79124999999999,3.1230570298099094,2.988916161651541,3.0184850904117724,3.076107725954481,56.39988266638248,61.10511330024801,58.96382726425523,58.04671338823542,0.0,0.0,0.0,0.0,472.26543812701954,2525.527327311243,1076.0888527353989,1190.9070993414978,127.34093521154603,399.9180660331527,229.90845185035369,222.74293099910835,3017271.4443433406,12408633.683109557,6154559.940976919,6304248.227911517,112.92761313369839,349.8994315348158,202.982923533838,195.8677495740895,14.413322077847639,50.018634498336986,26.92552831651571,26.87518142501891,0.0,0.0,0.0,0.0,1789982.7622224013,7271076.639008139,3684875.8654334364,3708365.61909741,1227288.682120939,5137557.044101421,2469684.075543482,2595882.6088141077,0.0,0.0,0.0,0.0
