month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan
11,524.5195647316257,1239.6051935316543,861.615121421224,774.7995348116357,429.48828701606874,1082.4878520601703,725.1524885591073,658.0381347815044,95.03127771555688,157.117341471484,136.46263286211683,116.76140003013137,2869279.295472779,6766034.458331316,4710475.160571386,4233143.602473266,0.0,0.0,0.0,0.0,2869279.295472779,6766034.458331316,4710475.160571386,4233143.602473266,1164514.5294924646,2412736.824986346,1761267.2353749757,1601392.332915323,287230.2994624987,672269.0852493144,468512.62276417983,421993.8744878842,4156657.24913726,5111945.011304041,4713437.318960212,4491007.965895633,422613.5227848035,444841.90894760034,431130.4338728551,430393.4579417824,902957.4661905325,1088053.9673737013,1061159.7984669325,967741.2416046415,323146.1696425062,757082.7877395236,562303.3424312074,475023.9859764623,2442535.614958894,3307958.124156062,2925721.1174750146,2745433.493177903,2519904.506660961,2803834.3272255766,2909138.906178536,2619279.9438585765,12370904.563744467,16954318.826259907,15079653.766823303,13975099.55562487,-9501625.268271688,-10188284.36792859,-10369178.606251912,-9741955.953151604,-66756928.6573033,-71591182.07552348,-70429389.48763953,-68448917.35368037,13.202,28.332333333333334,20.5075,18.497616666666666,5.442254001017749,5.3387330771892545,5.379249478235037,5.406021677677776,59.16385127495001,60.113845424665605,59.92016748894996,59.49634922735047,39196044.00720623,84441980.3915823,61786933.47776953,55032121.74173786
12,630.6913486939906,1521.0534370516818,1040.0616608471826,942.3180796191825,460.8200749770093,1246.6520584221703,809.5743512946058,735.8612691828157,169.87127371698122,274.40137862951144,230.48730955257682,206.4568104363668,3631711.7237187424,8590112.283918222,5918376.164781794,5367151.91978856,0.0,0.0,0.0,0.0,3631711.7237187424,8590112.283918222,5918376.164781794,5367151.91978856,1346530.348037985,2870803.3143478506,2064558.4028138276,1880025.886246438,334465.95960721915,797791.6499941637,546431.1932056701,496629.9512426497,4614759.89413626,5685317.9027661355,5213047.498473286,4989455.197156716,432823.7233128726,459288.96591040964,443983.7755594066,442086.5582220105,1562667.470659191,1757879.2615152055,1686694.319932839,1630991.597458796,509323.9966970547,1158661.8365996622,823627.6038879586,736592.2406629673,2623344.2167825773,3578674.0845228373,3147517.979437566,2957709.6704916684,3592003.4881861405,3372401.924883099,3535734.411702643,3515142.941030076,15207371.865303332,20132402.184123058,17772056.579549417,16931132.476890236,-11575660.141584592,-11542289.900204834,-11853680.41476762,-11563980.557101676,-78332588.7988879,-83133471.9757283,-82283069.90240715,-80012897.91078204,15.057666666666666,33.17433333333334,23.6075,21.3985,5.2463134194238155,5.124939114173353,5.183643835808564,5.203832412586154,62.38340997561411,62.256494746691914,62.52244371731782,62.33898964549134,55216076.16499844,116119796.11834155,84070634.37735371,76532378.14866853
13,740.5148462865529,1852.128448940685,1242.2101034928821,1129.5796072154992,495.33316036757424,1438.1039880840456,906.5792253983547,825.3029500683392,245.1816859189787,414.0244608566397,335.6308780945273,304.27665714716,4413330.6651870385,10756693.616401955,7274008.0650657015,6633507.698112259,341.9533748750219,829.09606073574,1064.4040558886245,512.4533149262733,4413672.618561912,10757522.712462692,7275072.469121589,6634020.151427185,1539492.1859784676,3402996.3108877717,2403358.923879563,2191718.629696724,379601.81051759084,938214.2336828604,632066.4970435183,575116.1586254351,5047122.735580351,6287422.5272956,5717487.199116215,5481227.662680688,450172.43001257064,482014.82012660644,463142.47670427174,461317.2665524832,2129511.3140565287,2441864.4633598295,2283062.5643984755,2238834.9163126843,702824.3392465105,1645071.6400078065,1143921.5796951288,1032610.894512964,2796833.0866185203,3867761.3441948183,3375344.420328365,3171657.9767702245,3031094.7187010855,3300797.4602382947,3179446.9604305867,3125490.678239109,16309527.181890689,22931463.166972183,19579768.951826103,18627204.77666921,-11895854.563328777,-12173940.454509497,-12304696.482704509,-11993184.625242028,-90228443.36221668,-95307412.4302378,-94587766.38511164,-92006082.53602408,16.904666666666667,38.605333333333334,26.986,24.4999,5.093672906874065,4.933825504283442,5.00468336017828,5.0377263159673475,65.0682346460289,64.29999934122964,64.69322951632064,64.79935228934916,71164204.5012096,153417186.65642455,109377884.8806398,99952748.25553483
14,855.762380018721,2226.097319136245,1465.2240487061576,1335.3796087098544,532.2937281859836,1656.4117388397995,1013.1100272084532,925.7350319148192,323.46865183273735,569.6855802964454,452.1140214977045,409.64457679503516,5233865.754865659,13201368.210307568,8779129.701759769,8022491.614270328,3902.676087964812,8579.724084883645,6821.942985179338,5539.642886886403,5237768.430953624,13209947.93439245,8785951.64474495,8028031.257157212,1730272.9858544604,3971958.0126482253,2755196.211684433,2514862.745232278,424131.3144822125,1090230.3406800767,722179.38960559,657265.973651465,5465553.902406417,6838006.033617457,6205147.799405464,5945912.148330281,473145.237620116,510377.60081344383,486255.32198507345,486176.5647377807,2643394.014781164,3002996.017004662,2833322.304504045,2769254.7155593885,908108.365409218,2181181.808097234,1483219.6950812088,1353684.0703500235,2963222.396850643,4159090.71136582,3602311.282287659,3381776.306930955,3085427.31203566,2740783.7263053004,2608120.4663214264,2964802.057030034,17969443.94860766,25188621.722670767,21156989.703820094,20496156.16952975,-12731675.517654037,-11978673.788278317,-12371038.059075145,-12468124.912372535,-102960118.87987071,-107286086.21851611,-106958804.44418679,-104474207.4483966,18.700333333333333,44.33,30.4295,27.670716666666664,4.930121728745967,4.748109587032219,4.82491358254301,4.866417479146156,67.43075965232215,65.99289384850675,66.63174665700761,66.92750662098676,88065763.7664987,195290275.9533176,137571220.26392126,125594343.03188531
15,975.4308673257791,2664.6315119445185,1713.50898704116,1566.651092942338,572.6412272099057,1908.4640621603132,1135.6941246556678,1040.1792194425484,402.7896401158735,756.1674497842056,577.8148623854927,526.4718734997898,6085783.544594585,16082881.502291841,10447403.586493393,9584767.829788625,14765.413839388939,35777.445097272,25793.603699994266,22119.62477964801,6100548.958433975,16118658.947389115,10473197.190193387,9606887.454568274,1914891.1674165358,4606102.769847222,3129246.5016008997,2856815.2282672757,468159.03360305674,1261459.8988240706,815917.9486933806,745814.3364304116,5860864.9016580265,7401184.519651555,6671714.72975964,6399976.767955761,498853.45180422155,547178.5619882133,513527.1715099021,515767.2403686187,3089951.9703073846,3500126.444955754,3284130.682861348,3233513.0364343137,1111454.0853538513,2814453.7322492353,1896592.8010767002,1707503.9617672358,3125443.5136593054,4461339.9859209545,3829240.977976345,3593007.2789508826,2750563.9004207556,2501353.3157213205,2518885.867682357,2663340.195775953,19142001.215011172,27939978.4251452,23209269.75351715,22221293.238558084,-13041452.256577197,-11821319.477756085,-12736072.563323764,-12614405.78398981,-116001571.13644792,-119107405.69627222,-119694877.00751057,-117088613.23238643,20.387666666666668,50.657,34.0305,30.981933333333334,4.764603219544683,4.562497791696822,4.647417236864427,4.693866319797932,69.52163418181387,67.50492246919659,68.34917436862378,68.81578508239782,105199663.07915646,244968244.05596036,168288721.47185636,154118666.42103782
16,1094.4113969521925,3170.325178965422,1983.8859275591317,1820.9812206568226,616.8984777750069,2197.6581828191797,1270.3551754588025,1170.1643745404674,477.51291917718544,972.6669961462426,713.5307521003291,650.8168461163555,6925636.103637131,19430809.838996377,12267689.101478143,11302446.911012866,39519.934908126066,105375.23255635309,70927.25732455608,62569.28908500553,6965156.038545257,19536185.07155273,12338616.358802697,11365016.200097874,2086483.3601178746,5318443.773590005,3516968.088349882,3217669.50483312,508681.366176025,1450405.052488816,914711.0738839541,838284.6563855018,6189722.318036995,7936247.3193535255,7106046.349162336,6801006.068497781,535855.4096627232,591891.4294312885,552305.1147043074,555468.016581721,3398124.529960799,3935250.2693193913,3632452.8248913325,3586118.538736306,1322819.8501579023,3559485.827829307,2290131.3221869543,2105652.942342894,3271151.8352209153,4773212.192729574,4056868.52400283,3796872.9603489456,2472084.2419910417,2509069.819490956,2333344.103344367,2485029.1941160117,20152328.165483765,31100234.224323325,25050886.824978232,23984095.28607761,-13187172.126938507,-11564049.152770594,-12712270.466175541,-12619079.085979737,-129188743.26338641,-130671454.8490428,-132407147.4736861,-129707692.31836614,21.893666666666668,57.61233333333333,37.6985,34.3952,4.596543642804948,4.38142159327697,4.470665539262693,4.521250925470156,71.2108120298568,68.9247091907423,69.80919969555765,70.41067603616673,121669395.81497894,302770109.4346219,201495838.46751478,185054645.58185396
17,1221.4687735568698,3762.754514241652,2289.481817062122,2110.9187827965434,665.0592374372451,2528.8772989533704,1418.827316618756,1317.395558967889,556.4095361196247,1233.8772152882814,870.6545004433657,793.5232238286546,7827601.617282033,23392955.404897165,14356791.589168333,13275475.442947328,87317.70787293618,250499.34182331694,160684.32810865916,144431.27975556944,7914919.3251549695,23643454.74672049,14517475.917276993,13419906.722702902,2252102.7775800023,6124782.846482412,3930189.580551751,3607540.801695846,549551.379244456,1664147.8023714034,1022295.187217028,939660.1273388875,6519697.161295111,8490348.512429155,7554847.484081153,7209425.134192027,573754.9313490682,639959.2786103074,591169.4018718216,596926.4528905019,3732190.282755666,4446723.700591766,4062732.043558551,3982276.978998301,1519370.6727971297,4439974.14418326,2769754.7526939837,2541581.8877822757,3418298.518755979,5101358.630254568,4290548.039857274,4007369.5577804847,2522377.4038509126,2639153.81682911,2640482.5389231425,2563249.1483932817,21505024.07927956,34788190.94956362,27624110.524872802,26154132.48387898,-13590104.754124591,-11144736.202843137,-13106634.607595813,-12734225.761176081,-142778848.017511,-141816191.05188593,-145513782.08128193,-142441918.07954225,23.344,65.38466666666666,41.569,38.058233333333334,4.41978253306964,4.205318963009349,4.293883484374353,4.344720283548538,72.82343812947732,70.42090856340566,71.3616536435049,71.98255278135224,139195412.95138586,371623310.4863273,239493370.9746919,220545177.08861536
18,1355.0646041108068,4459.432997121421,2634.1748819739223,2441.5935416645216,716.9231914769379,2906.8968097021307,1582.352798078277,1483.4139578557551,638.1414126338692,1552.53618741929,1051.8220838956454,958.1795838087664,8781926.286006287,28131426.31677774,16744827.40379151,15554251.296776295,162362.27374991376,510351.5075567717,309924.98484615877,284158.50558231404,8944288.5597562,28641777.824334513,17054752.38863767,15838409.80235861,2418231.0202431493,7043493.19855313,4381522.305387804,4037072.7826516423,590821.6074445657,1906825.775105676,1138099.9600369923,1051423.0661259543,6827864.54010536,9066405.105699465,8007505.558967901,7611353.738063296,604378.0977673797,685728.1246958885,630786.7260871647,632850.6071923578,4046863.617203559,4992463.711981101,4531736.47260138,4377823.650375699,1761302.3427251584,5553063.668720982,3350678.444205144,3088418.806823697,3558002.3779873773,5448308.006542199,4529733.628309166,4219609.347981565,2499428.5194349033,2807237.2044010353,2961388.739304345,2607161.5591730494,22778999.22382883,39007345.2607457,30426811.91405506,28458920.336749732,-13834710.66407263,-10365567.43641118,-13372059.525417393,-12620510.534391124,-156613558.68158364,-152181758.4882971,-158885841.60669935,-155062428.61393335,24.76,74.10033333333334,45.7415,42.02911666666667,4.247977009032065,4.036473941188091,4.124854633476617,4.173950935286674,74.27810611522584,72.03572817095166,72.9483190907902,73.49327383472988,157647662.1325677,454260717.3862935,282984440.98131263,261462231.4713717
19,1503.887692113696,5284.212024002838,3032.610851936181,2827.0012082748954,772.6469492727855,3334.3621126103403,1765.584979279603,1669.2472564409295,731.2407428409103,1949.849911392498,1267.0258726565783,1157.7539518339659,9862367.292185826,33838120.20706811,19536971.13363571,18253880.812394626,271941.9677906769,922067.8985733185,538625.3746787624,499486.04356460145,10134309.2599765,34760188.10564143,20075596.508314468,18753366.855959225,2599133.7072093277,8115648.961680081,4899973.223483262,4529914.046274091,635564.1344746939,2185894.1939813867,1267736.306219176,1178179.6553020363,7163270.977238614,9737062.96138934,8508162.220674818,8064098.171691368,628182.8763984307,727708.5833105166,665247.4268723847,663016.8738176607,4440859.219967174,5814693.223196201,5116696.623464623,4921701.121097334,2018813.829950376,6899992.136818161,4075811.4151495467,3727226.2373541007,3705211.228252674,5821652.272921677,4785116.451717678,4445965.593886825,2805127.2646937626,3817980.624210261,3315377.63290149,3159625.940524537,24531143.668626133,44945866.17099673,33687979.24150639,31676296.54445584,-14396834.408649633,-10185678.065355303,-13612382.733191924,-12922929.688496618,-171010393.09023327,-162367436.55365244,-172498224.33989123,-167985358.30242997,26.293,84.15266666666666,50.454,46.543883333333326,4.075529589967488,3.876478129445015,3.9616871274366185,4.005861578784622,75.90209681295242,73.84715090377834,74.68990439173002,75.18286574474149,178547201.44833618,555350686.3945655,334128477.9432126,310428421.17951643
20,1674.280542831625,6249.312537438783,3487.428232336984,3275.5417409441297,833.3280961630423,3814.0349988343155,1966.6028777862155,1876.575512097988,840.952446668583,2435.2775386044673,1520.8253545507687,1398.9662288461423,11117293.562734684,40617445.82067872,22759611.865197603,21442346.853015095,421441.66354993597,1531274.3743465764,862298.339333143,809883.1123287601,11538735.22628462,42148720.195025295,23621910.204530746,22252229.965343855,2804949.1614907775,9339972.082174635,5469582.672691875,5092207.183730127,685394.1299909039,2500258.0728484076,1411423.3930873948,1320596.5099910302,7562425.56819686,10506640.3704738,9056100.958880246,8592900.74899379,650522.9607410845,770109.8327764107,698929.3283642058,692378.3659534487,4976305.060485209,6932594.592833383,5873794.962099314,5661006.39680707,2340628.269797103,8417085.906661972,4778873.384783981,4467388.442699808,3864045.6570285615,6217138.609343274,5051824.913789719,4687628.19033871,3364849.676045049,4554279.8719142815,3410510.68676472,3781150.24459928,26858402.501934826,51451703.89239089,36990780.31689992,35466057.98859445,-15319667.275650203,-9302983.697365593,-13368870.112369174,-13213828.02325059,-186330060.36588347,-171670420.25101802,-185867094.4522604,-181199186.32568055,28.048666666666666,95.42633333333333,55.575,51.63085,3.9148570571242782,3.7271064421581106,3.808522954366472,3.8491443418861193,77.71004639899103,75.80361211199015,76.53171071848888,77.04279439854072,203097008.8713763,676924585.2309651,393979187.2281605,368936660.5972324
21,1866.335598813043,7392.343068144095,4004.8248154070184,3800.438213078911,899.1112882518664,4366.753696278619,2186.794902468458,2112.7861310612298,967.2243105611766,3025.5893718654747,1818.0299129385598,1687.652082017681,12555799.54281479,48732580.40996403,26489372.11870372,25217672.846317023,616798.606866319,2394574.034800166,1304489.8433183692,1239020.0066431654,13172598.14968111,51127154.444764204,27793861.962022092,26456692.85296019,3034785.665423674,10770765.023270119,6112364.965956127,5742378.44066993,740386.0872799731,2861003.148514891,1569778.593245723,1482602.0587121942,8020203.409202954,11345413.375638139,9706528.46250307,9184026.897455268,670241.7327707866,811641.6253585364,725230.959211745,719731.695176499,5779592.096253145,8231601.172129009,6937247.187054617,6637795.272809697,2708413.5201761816,10380956.382982707,5558464.426841507,5393803.522158465,4031439.7136542536,6641146.553865273,5334377.855634971,4944837.107728111,4127373.6689063376,4256290.680596794,4189843.165935523,4172494.6229979973,29808111.223004334,57984145.94011853,41592219.40568091,39669723.373994306,-16635513.073323222,-6856991.495354337,-13798357.443658821,-13213030.521034112,-202965573.43920672,-178527411.74637234,-199665451.89591926,-194412216.84671468,29.984333333333332,108.39066666666666,61.2545,57.42654999999999,3.76514384969517,3.587454644165824,3.6652419018049303,3.702952627759899,79.67835918231138,77.8283179074208,78.56040249529643,79.03084473609968,231290823.4946535,822714473.382027,463583552.50514466,438289100.9552342
22,2082.3762577715256,8730.720624510375,4594.924809112035,4409.296786130123,969.8211488470565,4983.5136898570845,2436.160122692069,2374.6135382005664,1112.555108924469,3747.206934653291,2158.7646864199664,2034.6832479295567,14199593.818746693,58380858.67658103,30760708.268236015,29663036.518988714,865801.9426399346,3574726.203893107,1872144.6166665799,1813925.4340785448,15065395.761386627,61955584.88047413,32632852.8849026,31476961.95306725,3291192.841112497,12428143.38131647,6838892.297814795,6489125.530183887,800863.9097849361,3269942.6487781624,1742619.37951984,1665041.4684325652,8528887.502424655,12314000.974866373,10395726.033311138,9853677.217779256,687414.02012601,852868.7512668553,749459.6865498362,745323.1760253058,6717151.151608589,9826961.506903468,8045771.898572374,7805584.775961797,3121829.2935836962,12737845.69179351,6650316.550986114,6487435.032957131,4208074.949108243,7089928.352274796,5630920.283610321,5216723.640216537,4073470.9494729247,4864856.834232556,3936332.6985428394,4350456.009138796,32224454.729644116,66638874.19092896,45701972.74315493,44269501.54109381,-17159058.968257483,-4683289.310454815,-13069119.858252332,-12792539.58802655,-220124632.4074642,-183210701.05682716,-212734571.75417158,-207204756.43474123,32.122,123.161,67.5825,63.98565,3.6262252632408987,3.4568661136984877,3.5330181652817725,3.5669495609010546,81.7728500563572,79.9856774173945,80.56106917479352,81.14733963272025,263469097.61240104,998210093.7403288,542997390.1668727,520628446.25717574
23,2322.56706310397,10274.76181607469,5262.021487384405,5105.835226643721,1044.82507894836,5674.992600860592,2702.1626447369754,2665.383711617641,1277.74198415561,4599.769215214095,2559.8588426474294,2440.4515150260795,16047739.321900498,69650844.20813389,35674831.99147105,34808826.032082185,1170562.0107001308,5126129.220266286,2593935.4058348886,2555010.5340482853,17218301.332600627,74776973.42840017,38268767.397305936,37363836.56613047,3574274.197337677,14306040.342289846,7641684.658833615,7330392.348070936,865405.4478337116,3722054.4582998697,1931188.401615928,1865232.601496867,9090011.319856977,13368471.26771084,11191228.73144717,10587472.301605828,700038.1868598191,897605.9426729683,773005.0225010206,769186.9013944212,7770183.457257612,11662915.963516463,9470021.73265485,9132639.834448209,3607921.9538653814,15423397.099562054,7828332.264559708,7743338.2548592165,4392549.311171928,7561363.142671258,5940226.797535136,5501634.152196694,3986234.73016447,4738884.263600659,4203832.246188788,4249662.066867136,34895913.38212076,75608759.72606133,50987749.166810945,49145409.602499954,-17677612.049520127,-831786.2976611474,-12718981.769505005,-11781573.036369484,-237802244.45698434,-184042487.3544883,-225453553.52367657,-218986329.47111073,34.454,139.57766666666666,74.4675,71.24728333333333,3.4975150020866708,3.335009596642535,3.4064069578098777,3.440638110181223,83.92173736496308,82.13818317569037,82.65629450617874,83.29749339871763,300149471.36946845,1204362543.3055236,635190872.6476622,616624046.5470878
24,2591.347576480288,12036.614490307526,6016.072212576471,5897.19099631982,1124.827144869009,6451.458623172378,2995.403070637399,2989.148162275188,1466.5204316112788,5585.155867135148,3020.669141939071,2908.042834044633,18142629.889021784,82614473.40001553,41295113.49279738,40707775.1178696,1541333.6371504592,7114103.468569846,3501464.052689007,3491803.0781472446,19683963.526172247,89728576.8685854,44796577.54548639,44199578.19601685,3886333.038785579,16416381.629353043,8531677.150947599,8271850.045484191,934103.1664432595,4217757.81708309,2136652.5588163724,2083382.2941672,9716406.55685072,14500439.298867384,12078207.118369576,11390818.016556554,709066.5444673067,942383.9584300941,794159.8856800238,790727.6393542823,9007772.249024628,13708456.669197764,11166863.85518994,10653011.796085225,4166469.160845882,18172230.515331138,9154690.71267635,9068485.63491572,4587197.009777972,8054169.69216406,6263922.349474725,5800637.448613103,4721548.34148627,4766689.447983464,5122589.562742985,4737347.728760288,38768700.62799729,85491604.76848067,57599383.57213219,55121717.07716647,-19084737.101825036,4236972.100104711,-12802806.026645811,-10922138.881149625,-256886981.55880934,-179805515.2543836,-238256359.55032238,-229908468.35226032,36.998666666666665,157.73433333333332,81.9765,79.25614999999999,3.3777065593833884,3.2201750346056577,3.28872193880395,3.322570525711183,86.17847939179116,84.27064451571297,84.81095260201964,85.51073718516379,341541116.36887085,1442340848.542247,741099553.8631734,726821022.6295525
25,2883.714654809994,14053.966667591065,6845.172562578204,6793.302859283369,1211.736100416849,7322.348025701883,3316.661107384097,3350.450274266611,1671.978554393145,6731.618641889184,3528.5114551941074,3442.852585016759,20435627.56036778,97566459.11876127,47496673.828711174,47431418.6058055,1980472.641876708,9619185.890078507,4595712.909255946,4654022.278747338,22416100.202244487,107185645.0088398,52092386.73796712,52085440.884552844,4225329.661215547,18787111.058941897,9507351.45181117,9321953.150419768,1006920.2418528709,4761605.306282056,2352225.4446506808,2321060.014403085,10366633.039696326,15686154.800588598,12953829.857842973,12228465.656008622,716449.1832456735,991474.9504963725,814800.9915491815,812708.2017834182,10407657.496696005,15708585.83692745,12694070.958478982,12262982.41577701,4698699.78646134,21710911.439138845,10535204.56607966,10652973.864898466,4786208.829387463,8566521.50976098,6595223.579676559,6109318.267518193,4637004.326856127,4301189.188716823,4747774.459043362,4519469.0285073705,42028883.547199644,96144489.280503,62933513.01483926,60969345.55385582,-19612783.344955157,11041155.728336776,-10841126.27687215,-8883904.669302981,-276499764.9037645,-168764359.52604684,-249097485.8271945,-238792373.02156332,39.71933333333333,177.72033333333334,90.06,88.01968333333333,3.2674317151479095,3.1108140463115754,3.179813223148696,3.2126155310551927,88.37187169493173,86.3799516157862,86.82731095108763,87.67469966723078,386809049.44936955,1716251845.9091172,857132137.582664,852114028.2102811
26,3200.7170273794122,16316.970350999594,7765.503932552987,7791.405690646476,1303.2736167741418,8274.662604594907,3662.5615134817167,3743.2597625114095,1897.4434106052704,8042.3077464046855,4102.942419071271,4048.145928135066,22936176.46377183,114520580.55629529,54460784.741380766,54990717.89615504,2498738.9037579,12720836.243973125,5929583.239940213,6076472.972833228,25434915.367529728,127241416.8002684,60390367.98132097,61067190.86898826,4582535.242616904,21398463.306668222,10566577.378145164,10468110.065034864,1080618.433810041,5340964.280471937,2577408.900013425,2571739.4801417044,11051521.522799024,16920831.584998477,13874854.533602783,13105780.044568833,724343.6895884728,1046851.8092633024,837661.2429027952,837221.5314746632,11779306.747317858,17825421.369714428,14310635.201913506,13895446.865156658,5369804.760826663,25419111.894276876,12073357.334467132,12387062.257534238,4987294.719076088,9097764.662221447,6936665.590125834,6425959.199176963,4219372.318232955,3646237.357219656,3905709.9994564415,4018775.0818783008,45138493.148551226,107379613.60868067,68251308.08706543,66922885.30959653,-19703577.781021494,19861803.19158773,-7860940.105744455,-5855694.440608266,-296203342.68478596,-148902556.3344591,-256958425.93293896,-244648067.46217155,42.544,199.32033333333334,98.686,97.41571666666665,3.1622274105943857,3.0085131241991196,3.0749832454299213,3.1084274103560423,90.51670382797982,88.45569213088973,88.88304181024849,89.7953497339983,436187853.70476246,2027552140.0158985,988021493.6961817,993165353.91366
27,3543.677251710298,18838.54933077934,8780.796943406734,8896.882479384461,1403.3343483039644,9330.55293011957,4040.9991773739075,4177.860851939426,2140.3429034063333,9507.996400659773,4739.797766032828,4719.021627445038,25648721.140345696,133497815.50205937,62185174.56845122,63395904.16694547,3100393.943224154,16490100.126626205,7519783.961725393,7786791.107414871,28749115.083569854,149987915.6286856,69704958.53017662,71182695.27436036,4964674.874058686,24265330.264667775,11709240.594339145,11719904.260771867,1156471.6365106653,5956965.783406036,2816416.562492612,2836644.587924045,11740455.42510087,18133110.567055278,14828011.309483172,13977884.724784913,732828.3809269359,1107860.3287154618,862891.6565223114,864089.5626529199,13118616.888604546,19864980.18728234,15879453.181361774,15479844.043141773,6020329.073813049,29242897.60639963,13877278.95998898,14148228.060218353,5192457.770308157,9640582.58749484,7288555.302070889,6749301.456323497,3474058.8821649347,2916335.585032333,3309982.895201762,3278855.7281685243,47918711.24596163,119006796.81235678,74229633.72032376,72799541.19419993,-19169596.162391778,30981118.816328786,-4524675.190147158,-1616845.9198395815,-315372938.8471778,-117921437.51813029,-261483101.12308612,-246264913.38201118,45.523,222.617,107.8505,107.5059,3.0621859621189382,2.911633775785587,2.9764846202038755,3.0094926969022655,92.60190854110117,90.45377827448992,90.87262700226908,91.85006294778722,489622414.88295215,2374909312.416132,1132845806.0252156,1149472829.019565
28,3919.7746881064336,21646.62178296925,9874.285319243501,10124.171171308419,1511.7010771089078,10493.157753066878,4449.377183506393,4655.210913694197,2408.073610997526,11153.464029902374,5424.908135737109,5468.960257614222,28628645.99117921,154828876.40571463,70531967.30641422,72798726.6362666,3800107.3402049257,21033642.923917517,9371938.080112506,9831844.794504331,32428753.331384134,175862519.32963216,79903905.38652672,82630571.43077095,5377340.4995960705,27399406.592627257,12924139.79435506,13085063.632156985,1235462.6068682102,6610718.781617745,3058138.8114218274,3116802.268030547,12430268.290894633,19336551.405217815,15721752.51932541,14847467.380907748,742162.4079910393,1175998.836812767,890156.8074754179,894005.158078644,14367989.854342056,21625916.680001456,17269039.032183845,16908264.243322846,6941976.132546269,33676410.38243787,15639826.316218406,16299028.120008327,5403255.609481746,10192317.74875835,7640543.147944682,7079427.358228557,2672525.4312605476,2093265.5115090231,2714799.823006264,2469784.459347514,50884309.90599673,131349314.31957446,80051406.49449103,79047061.45074894,-18455556.5746126,44513205.010057695,-147501.10796431082,3583509.980022002,-333828495.42179036,-73408232.50807261,-261630602.23105043,-242681403.40198916,48.705333333333336,247.64833333333334,117.3745,118.33538333333334,2.9677017938614965,2.8199256427538923,2.883458052069771,2.915980140973835,94.61924495412444,92.44198340007475,92.76391154227223,93.85720341020705,548152024.5247169,2764821432.5183973,1288069207.5488496,1323986317.322505
29,4314.786876372032,24686.67904038943,11069.093134471872,11444.94913377812,1623.6855330712367,11743.355526344974,4889.5104144387715,5165.570030717045,2691.101343300795,12943.32351404446,6179.5827200331,6279.379103061077,31779352.99527023,178084987.0107049,79700383.39828062,82986324.90067236,4589815.089822175,26331073.04155717,11531266.870475035,12199255.372929424,36369168.0850924,204416060.05226213,91231650.26875566,95185580.2736018,5799238.962787392,30732044.469355337,14221838.871617181,14525720.890086172,1312329.2183962462,7273032.477094574,3303677.3070802917,3398575.358940661,13095901.989797601,20483033.379831035,16637651.924279934,15681397.976309303,752041.5161055739,1249839.294302268,919937.6443113494,926270.7384744168,15464375.898662984,23162392.983580388,18573478.90068661,18158681.878384076,7649731.155535467,38012567.30495269,17486481.98933172,18276723.807831496,5613019.751159747,10747413.35655534,7999108.169408955,7410057.513048205,2366152.7153529287,1644564.33804748,2054839.4888264902,2113596.7832960216,53974604.909616545,144043200.8533575,85984873.06767137,85498613.48992588,-17605436.824524146,60372859.1989046,5246777.201084291,9686966.783675915,-351433932.2463145,-13035373.309168003,-256383825.02996615,-232994436.61831322,51.897666666666666,273.71066666666667,127.405,129.53221666666667,2.877853848637733,2.7337685307471142,2.795927338362019,2.8274239873760165,96.55116464800052,94.34646047840883,94.63096069605588,95.77951818864344,610307522.3478404,3187828906.549737,1459119191.9950557,1512440006.8185043
