month,users_cons,users_opt,users_med,users_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,gen_heads_cons,gen_heads_opt,gen_heads_med,gen_heads_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,eng_heads_cons,eng_heads_opt,eng_heads_med,eng_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,auto_share_cons,auto_share_opt,auto_share_med,auto_share_plan,tok_task_usd_cons,tok_task_usd_opt,tok_task_usd_med,tok_task_usd_plan,churn_cons,churn_opt,churn_med,churn_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,min_per_user_month_cons,min_per_user_month_opt,min_per_user_month_med,min_per_user_month_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan
11,974.6276456498282,1932.6214271071365,1410.5349418082926,1309.925469159886,3947834.5194926835,8415428.831062127,5928496.126028926,5511492.528541989,2012939.3718777231,3468808.6680442938,2695508.7113337475,2522493.6255360227,564710.550635384,1043957.9172622728,784232.6746745806,732447.1289547951,4684818.1323656365,5333855.30071489,4945177.776884292,4911981.141287875,429427.07426697493,462115.1010659117,442227.0466041541,440867.88364660274,555606.4977548796,1136062.949813247,816919.9036487989,758766.2559753082,3340822.24563943,3941725.2765027187,3527373.9180014753,3551138.306441581,257854.9288889667,227576.9699936187,228882.90895684267,247257.64327559492,12055021.945746318,16053779.82819428,13754208.896039052,13454587.204603104,-8107187.4262536345,-7638350.997132154,-7825712.770010124,-7943094.676061116,-77008388.40801911,-74671873.28010035,-74690210.18203114,-76190608.11324754,18.709,33.724666666666664,25.5855,23.964483333333334,23.699666666666666,41.918,32.054,30.07608333333333,10.716666666666667,12.376666666666667,11.47,11.297666666666666,5.363269337803881,5.2367175058024955,5.296362904440039,5.318976196603396,0.5917758697351233,0.5946225334339901,0.5941001673684906,0.5927722020297267,0.23340313986725444,0.22762271911714332,0.2301740546513433,0.23137999260471556,0.07451377711827246,0.06885896443939303,0.07135160453110898,0.07253459268066467,45.56748970605646,48.63326397116868,47.0012588708197,46.64051069884574,147.86031843812108,137.74561527097234,141.50953954138404,144.32017232961903,131.2671122733694,344.34921364839136,221.1742900845501,205.84584775462707,45.21380290761274,86.27335711306397,63.99089407725011,59.58464687952066,522789.7196865373,1049975.6464011492,761626.3311276615,707304.7940366515
12,1102.4661280966948,2319.7098534423667,1641.6224591236141,1528.5014319676798,4477862.188777753,10132528.750010528,6917237.287630407,6456995.485209224,2175901.367539756,3975632.001665182,2996712.3431063737,2805807.089483655,618907.2305758974,1212186.8222914212,884360.8345377991,826555.0876763307,4902251.111779779,5660316.840405563,5207066.444416889,5167574.116798803,440287.7383559307,481629.7424123065,456324.3377495844,454757.43977566226,629165.3059423863,1365919.632262452,952872.4285750136,887029.3201544093,3503626.098157394,4230355.95133565,3739600.341545334,3757981.546769784,422207.56760338333,353959.53037155565,341556.3932568535,398320.7545722436,12929261.33235023,17809300.831612047,14944760.875470094,14637275.157091865,-8451399.143572476,-7676772.081601519,-8027523.587839687,-8180279.671882641,-85459787.55159158,-82348645.36170188,-82717733.76987083,-84370887.78513017,20.104,38.401,28.281,26.50795,25.400333333333332,47.60666666666667,35.327,33.17255,11.079,12.976333333333333,11.9375,11.743066666666667,5.098989535435013,4.971941366938448,5.033068933808155,5.0545226764612154,0.605208013443309,0.6081086310048968,0.6074205590970878,0.6062232295898647,0.22589025004912378,0.22008260524553067,0.22270544293155092,0.22385757436786619,0.0722890303732966,0.06693442249578445,0.06877969396991018,0.07041491761616735,45.6867759985306,48.7835783245158,47.13425859762213,46.77065681262542,140.5800434156971,130.77581831579934,134.4780852363259,137.1485646307329,147.02948575574678,414.42123041253274,254.3920386826993,240.61659638562185,50.46849600899757,100.9695505271812,73.15518899876037,68.14386509036184,592407.9345034496,1262314.324659319,889274.4189043388,826875.1710580038
13,1245.318877700953,2777.709743381782,1912.831861396913,1781.6556806892431,5072323.012889379,12170637.526659908,8081068.223156608,7556733.092709064,2353977.249360479,4549163.88648596,3346270.049258092,3122292.5723543973,677636.8659753315,1404149.1878989807,998008.7038147397,931916.1786486087,5131189.79091774,6011714.376946915,5491573.573398972,5439373.3960279515,460957.11665719334,509028.69863248785,482258.11900567036,477782.1703485464,712594.9279825379,1642178.3804786587,1111847.786318653,1037949.1363561801,3674292.389694068,4534212.720817051,3967938.334827719,3975264.505587112,512689.13058149384,540900.968431722,532116.299182803,522563.2738290737,13791775.877916927,19827213.945931017,16357976.117537279,15904179.201721858,-8719452.865027549,-7656576.419271111,-8276907.894380672,-8347446.109012796,-94179240.41661912,-90005221.78097299,-90994641.66425149,-92718333.89414297,21.616,43.669666666666664,31.368,29.33478333333333,27.240333333333332,53.98733333333333,39.083,36.60178333333333,11.458666666666666,13.621,12.439,12.215483333333331,4.854430591712366,4.726508429600577,4.788352722947424,4.8096578349732395,0.6178902869878756,0.6210077928619174,0.6202192849085681,0.6189814140437903,0.2186560367088288,0.21282837708695426,0.21551544592404678,0.21661635584117273,0.07058360140411678,0.06483954649471972,0.06728136345206061,0.06857318218582781,45.80796070976848,48.93738269182099,47.269145133778714,46.90325840348686,133.84122750138863,124.31448395977115,127.93853996102264,130.50686726182252,163.30491280943602,489.1962719083183,297.04877269636904,277.3668884940448,56.254942743955006,117.87689968902889,83.35980374710942,77.82262767473085,671768.6997801791,1519879.3125015793,1037585.593144561,968607.4142326692
14,1408.6284157724374,3315.187999288138,2224.7394132088475,2075.9242700029326,5757513.8356793495,14573737.753813947,9430766.502227893,8843192.20702646,2554181.152318073,5201821.24974762,3733796.286568559,3480855.186418414,742787.9847033316,1621598.6808418198,1125209.7617578346,1050371.7283518026,5375768.360078012,6404036.0890100375,5806983.4932402,5735662.06520422,499255.5702775043,561118.8889908489,531548.8154082207,520907.7318271749,806784.7590964725,1968679.189244305,1297247.9032834547,1213447.809648214,3854575.271519198,4854547.139536015,4204779.629313985,4204565.4253250845,914254.5893691201,975790.3059794585,1029219.0611944827,935792.0901827385,15052349.501126459,22349123.889759813,18228236.252147272,17606220.537148133,-9294835.665447108,-7775386.135945864,-8797469.74991938,-8763028.330121674,-103474076.08206624,-97780607.91691886,-99792111.41417086,-101481362.22426465,23.31,49.56966666666667,34.73,32.500883333333334,29.299333333333333,61.135,43.1825,40.44181666666667,11.862666666666666,14.339666666666666,13.0,12.729616666666665,4.627532593219219,4.4997910730229655,4.562045309846289,4.58282306115053,0.6299652123900784,0.6331641873556427,0.6323245243561624,0.6310848536280259,0.2116891348599099,0.2058481976052005,0.20859267787556754,0.2096448068207616,0.06831995209773158,0.06322248774435243,0.0658825407000962,0.06653583957404888,45.96572956938798,49.11860312692395,47.44844372539737,47.06923531452557,127.59157541057934,118.34845505932323,121.8896373156181,124.35648328763969,183.6454325584184,572.3342409812758,340.35067923985423,319.68651550641846,62.551316159334625,136.85801169556183,94.87190828629721,88.55865959701414,760873.400956868,1825595.628998986,1212160.2334734912,1133526.1807716093
15,1591.8247558845894,3952.831026942787,2586.0753112842854,2418.176950754959,6533009.869363388,17450655.87186103,11008997.39958557,10354185.970237562,2777310.6065937155,5957257.940581684,4174691.575260732,3890292.1734895045,813563.7043858983,1870452.608007044,1267121.4165836954,1183474.8206532993,5663063.26704289,6852743.5782807,6162238.503067482,6079451.375976124,555988.8047838015,634646.55062635,599628.6632559083,583519.0158286935,914642.8035156674,2355416.9661423066,1512492.2694782866,1418913.7604349912,4043447.1162265195,5197559.4768932825,4458038.030703086,4447386.442459887,1586345.102820491,1608600.1891110223,1454928.672736546,1594134.383022177,16700127.06160585,25388304.225073088,20212200.557012826,19740989.06881938,-10167117.192242462,-7937648.35321206,-9203203.157427255,-9386803.09858182,-113641193.2743087,-105718256.27013092,-108995314.57159814,-110868165.32284647,25.154,56.309666666666665,38.518,36.05848333333333,31.55366666666667,69.30966666666667,47.8,44.76826666666667,12.342,15.162,13.632,13.329,4.418621737848726,4.290504016790629,4.353536527871711,4.373780535478392,0.6411953464692461,0.6445821967556699,0.6435860969396049,0.6423807440694944,0.20497867704194972,0.19913075311770778,0.2019262513848134,0.20293190366846506,0.0668998246687667,0.06128543288533124,0.0639658107307263,0.06493478754456429,46.163116834665814,49.33383808957937,47.65891696443591,47.27286927388556,121.83235805551953,112.84122383849115,116.32083386461434,118.6854610795596,204.0629126550602,677.4252122808591,391.509176576409,369.73971752408977,69.59881773562755,158.00770030654684,107.64527892697657,100.5419266354493,863627.0753519023,2186060.6630720915,1414614.9753341842,1326478.8310539685
16,1797.1047458353207,4697.395283240603,2996.5765107736456,2812.2064339271697,7412885.245007118,20832584.3948028,12815070.532108707,12109779.947435606,3020345.9066177863,6823763.849741094,4660746.159740742,4351542.1867109435,890195.4248069972,2152766.4653566703,1423045.5780638694,1332095.2889993829,5989084.702210722,7363459.212006434,6566064.117808893,6470115.78063922,632676.028420407,729040.4615904522,682689.5318764007,666403.5800299228,1036618.069512825,2815474.5517245647,1762241.8932392856,1659217.838286934,4240504.649005945,5557600.296336011,4720103.475084481,4701488.125571468,2047370.7540907848,2060524.621339484,2026793.1935944876,2051974.6076278295,18249214.921665955,28590956.331867777,22520422.546850413,21868824.415236592,-10836329.676658833,-7758371.937064971,-9705352.014741708,-9759044.467800982,-124477522.95096754,-113476628.20719588,-118700666.58633985,-120627209.79064746,27.144666666666666,63.891333333333336,42.6755,40.006,33.98566666666667,78.527,52.843,49.57513333333333,12.896,16.093666666666667,14.3505,14.015183333333333,4.225732957917208,4.097568652882217,4.161580735923541,4.180875451154961,0.6516914293228088,0.6552421524152273,0.6540323842378477,0.6529341824051553,0.19851427029466945,0.19266522892777718,0.19550575436531914,0.19646710581625715,0.06536332485166142,0.05980189215119427,0.0619224681387803,0.06341682340649792,46.413332445657694,49.58918511918883,47.90594424858949,47.52488088139359,116.51515583341553,107.76002176691665,111.19379790095577,113.45085891014094,226.66635643326754,791.5046837816448,443.5691332058003,424.35977100519955,77.31867519059941,181.81656263384,121.81805870715398,113.8929357957336,979951.4804045081,2617598.380779154,1651349.6099378355,1553127.8955356341
17,2028.0841317463312,5575.103687325665,3462.0449163798535,3269.5409761990977,8420894.744208602,24858810.749004327,14881338.426982228,14174165.345887106,3289644.745923036,7820450.472205336,5200111.4069875395,4875426.750121841,974591.9111292579,2473739.3947897144,1593242.5757906677,1499293.5304104176,6369359.4771287795,7934295.652121645,7000295.215481928,6917087.1383762825,727754.005617811,844203.164985749,771080.9620509851,768511.2113965893,1174761.5320779064,3358444.036771398,2048220.7833405705,1939050.4087206284,4447895.020369667,5939541.342959201,4993556.276558966,4969971.233276004,2662235.6634953087,2663137.06084273,2540687.4591166885,2662551.152566906,20092064.288461987,32332182.640599824,24935496.18025146,24376105.71171023,-11671169.544253385,-7473371.8915955,-10054157.753269233,-10201940.365823125,-136148692.4952209,-120950000.09879138,-128754824.33960909,-130829150.15647057,29.351,72.522,47.1965,44.46085,36.669,89.00966666666666,58.343,54.988233333333326,13.549,17.137666666666668,15.12,14.805033333333334,4.049035723574873,3.9206471894165564,3.984365635210095,4.004099736619462,0.6611465826037412,0.6649481104062851,0.663789190046931,0.6624771173346315,0.1922859742468444,0.186441286140329,0.1893212281219177,0.19024033340956403,0.063383516949489,0.05831188367308631,0.06060877152718974,0.06160844530274806,46.72577384275221,49.8905210813165,48.18229989904887,47.83343537624971,111.64465587666716,103.0999997974183,106.4579187179306,108.65402624893005,251.3149813073553,934.2255102039104,503.8408140970574,490.3336664211496,85.86529631325564,208.07206080392888,137.28592544399936,128.63766388499127,1111932.7867510677,3124887.6592204208,1922260.579816306,1816466.9921153414
18,2285.8685956310824,6597.301979302271,3992.8354916832923,3794.8702799159987,9559009.686815724,29604500.118043233,17274996.312828917,16574931.337745352,3590033.231194627,8952696.8384188,5806996.939618657,5466965.493723087,1065473.602998512,2834331.9003014816,1781519.7246118088,1684574.0070545515,6779654.130118425,8581651.13587955,7505231.320711302,7410353.082134819,830118.8030184886,983397.6981146239,883379.3248369532,883766.4163021359,1333307.405597886,4001299.699057509,2375437.665545572,2267104.708308754,4662451.446789839,6343839.410637244,5277828.882116167,5250937.234136431,2824879.8395055695,2970616.585015753,2804221.8627985716,2875887.700434134,21591967.521647215,36214023.81956669,27349597.462003693,26709687.22591903,-12032957.83483149,-6609523.7015234595,-10074601.149174776,-10134755.888173679,-148181650.3300524,-127559523.80031484,-138829425.48878387,-140963906.04464427,31.765,82.221,52.2305,49.4246,39.613,100.76433333333334,64.4545,61.01596666666667,14.250333333333334,18.32,16.019,15.674716666666669,3.8866061291987415,3.7574662470244204,3.82044166933611,3.841407170437729,0.6697629597413782,0.6739570529638863,0.6729020522504149,0.671230892369256,0.18628428026400273,0.18044903960165348,0.18336314648492794,0.1842419460321805,0.0621929650811863,0.05671268762668809,0.059202962935586245,0.06027486797211192,47.08432720878571,50.24618218861427,48.530603487530854,48.1909764517257,107.16780368421661,98.80178947207149,102.08434175050664,104.23969870996582,280.6927758663833,1089.9123468274413,572.9476059929542,563.9196257027536,95.37134054419961,237.33158756682525,154.14593766411505,145.05742700211857,1263134.2116312904,3728821.6123506487,2232200.764047334,2126124.801883066
19,2573.876980570392,7758.454380962666,4599.6848001595945,4388.479070707688,10854964.822736992,35068131.99309227,20055060.962678675,19329573.332361337,3924502.4691028716,10217619.659762368,6493118.761839368,6127093.485833695,1164291.8941260201,3228470.0367044527,1989247.9475714942,1886754.2440284714,7251547.264523375,9285179.424630657,8104756.787380925,7963318.520560924,947918.0517854594,1122240.8484388161,1023529.5779736631,1008931.0306141342,1511449.3421710406,4752702.530875708,2754398.3951234096,2645887.958217674,4886968.310032503,6759590.32135314,5579338.294390991,5542386.013994725,3410207.3147153817,3456063.0702417945,3523602.5990949906,3426256.829149626,23671587.902751647,40653126.606159754,30530458.744763765,29615126.448944487,-12816623.08001466,-5584994.613067488,-10475397.782085095,-10285553.11658315,-160998273.41006705,-133144518.41338232,-149304823.27086896,-151249459.1612274,34.399,92.84266666666667,57.836,54.85428333333334,42.843333333333334,113.65866666666666,71.271,67.6287,15.061666666666667,19.584333333333333,17.095,16.6446,3.7362559600651277,3.6076161288068045,3.6706747581334493,3.6912320191247145,0.6777574370399188,0.6821453470718567,0.6810052960241952,0.6792932055510971,0.18050009160177805,0.17467903690669057,0.17762239594909024,0.17846272245849742,0.06039031852542148,0.055902920045819295,0.057801544174771916,0.058819729057560714,47.51408189051119,50.647175080923645,48.95372835068264,48.61066450715555,103.02742339592307,94.85578223730371,98.09204843737474,100.16734899040628,310.3915565947268,1248.1100526768935,652.5957927962876,638.5930302234851,105.87134255864359,269.5710778995827,172.94088954969385,163.16624992797227,1433851.4530223585,4440675.0177064845,2591249.446924337,2486239.7006618027
20,2896.7198466390037,9103.278115324194,5276.186828194918,5069.01524067882,12343184.2900789,41483217.43741294,23204056.192241073,22542195.89164581,4291928.257311971,11648622.197929792,7247004.482452572,6866771.136528208,1271828.8962954194,3668361.592694724,2214558.9024926634,2110615.340035176,7792681.012488968,10068360.162016233,8710813.252016349,8589168.71482351,1091789.196119988,1275942.1423554253,1164257.3590408273,1156242.727302391,1714142.1692830762,5621872.519607663,3190872.1485157087,3081847.7918966813,5121559.0841796715,7199057.2154366635,5889170.242445949,5848683.430119619,3833779.250562635,3526918.3127512364,3759478.8945826804,3726377.9223286454,25771313.568638653,45175251.400647104,33405678.175677374,32562691.80984161,-13428129.278559754,-3692033.9632341624,-10201621.983436301,-10020495.918195797,-174426402.6886268,-136836552.3766165,-159506445.25430524,-161269955.0794232,37.30166666666667,104.70666666666666,63.911,60.89341666666667,46.370333333333335,128.05466666666666,78.639,74.95984999999999,15.996666666666666,20.986666666666668,18.1655,17.743166666666667,3.5985720993039734,3.469066727934327,3.534965430200724,3.553245219324597,0.6848757849870779,0.6897549371880135,0.6878926022158826,0.6865834882574053,0.17492340547176805,0.16911939031914755,0.17208816344023004,0.17289200016835088,0.05869424091473979,0.05426174873806152,0.05621314303702968,0.0571428686529024,48.04922598768192,51.09830070886889,49.42227916192249,49.116402140097364,99.23029637111254,91.20896145050045,94.46553045564792,96.42282914889832,343.5897834901097,1446.6108825752915,730.4520164556334,729.6471681699234,117.50015717937559,304.3409685282768,193.8004398340317,182.894441151491,1628244.7234105486,5260219.79896384,3008259.1444018013,2899435.9998542005
21,3244.2363148755494,10616.504784374645,6023.889995445274,5824.530279200233,13969406.55319747,48806118.76794462,26745446.178074785,26162255.82835897,4682081.692766277,13233774.741156362,8065153.961944003,7675174.259702807,1382172.0026668976,4146554.6829007617,2452169.389664627,2349705.9407487498,8317240.210382731,10882886.02084388,9353784.524980212,9215216.244044133,1201942.9565512426,1434462.6522632802,1286539.1623763624,1283324.850050456,1945003.5382208137,6632334.954985605,3684023.32319712,3585569.5340884905,5359970.209594219,7647369.338348375,6205909.955117769,6160559.904658174,3212571.7118491516,3559640.851151591,3487036.7182650585,3334045.9106050055,26840746.06234674,50085679.98537024,35951847.525322154,34976472.93540497,-12871339.509149272,-1279561.2174256176,-9206401.347247371,-8814217.107045993,-187297742.1977761,-138116113.5940421,-168712846.6015526,-170084172.1864692,40.324666666666666,117.613,70.376,67.37558333333334,50.053333333333335,143.71866666666668,86.4935,82.83619999999999,16.874,22.413666666666668,19.273,18.812883333333332,3.47390841859493,3.3414978036218086,3.407435872740638,3.4275647033543377,0.6908244730817938,0.6966334404179149,0.6946676245590606,0.6928576116494363,0.16952173661666659,0.16374922607352246,0.16673008900729194,0.16750135792656615,0.057908210020220625,0.05288487943122912,0.05561038758766998,0.0561500443140736,48.597591772916516,51.5912204198126,49.926562059786605,49.645361799330146,95.79443656949171,87.85408098693861,91.05655870558621,93.01531211559812,374.103578835915,1639.4093574946526,813.6595774438349,816.9606013664732,130.19626753356056,342.12176402245103,216.33609609706048,204.37019130467223,1851477.643511835,6222482.615611941,3480608.428836161,3381329.3837468717
22,3627.108256930917,12356.321632000081,6847.717674372881,6682.332938205123,15787489.64707893,57314118.92412422,30696968.28193784,30321809.89404478,5106482.541571707,15038865.695162216,8952225.46175346,8582816.645328386,1498900.4613712677,4678790.179017983,2703549.4702725564,2611861.8625476183,8855774.52630099,11703430.408799663,9971801.74962634,9852454.085175525,1305153.9208789105,1566061.2749865574,1387510.92065598,1396471.4948165868,2198555.9670331925,7794211.054374563,4236976.598265401,4157035.2476026723,5604126.396687285,8121489.288483766,6529592.750968803,6485203.408816053,3031606.7485852814,2844165.6457017153,2770084.831971539,2966002.362576033,28436584.08427375,54739812.815789185,38178636.80875727,37642714.140304156,-12649094.43719483,2574306.108335039,-7481668.526819431,-7320904.246259376,-199946836.6349709,-135541807.48570707,-176194515.12837204,-177405076.43272856,43.587,132.09,77.2535,74.56305,54.01733333333333,161.28466666666668,94.868,91.5609,17.749666666666666,23.825333333333333,20.3105,19.87615,3.3570702608224843,3.2231379005645735,3.290165187364527,3.310193934732215,0.6965925843325076,0.7030723589651028,0.7007401430549168,0.6988605054539159,0.16427690830952915,0.1585410383713169,0.16152364467945524,0.16226935383115487,0.056714202657182466,0.05160401421734421,0.05395772709671166,0.05492563670323908,49.165169691108574,52.10163933812478,50.45809481587613,50.192934067564245,92.5720571991438,84.74031854585886,87.92439130071705,89.83094867049407,412.57993621428824,1893.1729567314756,900.6386862167365,930.7874933953037,143.64512695816026,381.8193484471542,239.8208285296543,227.00610447930814,2095410.9829796199,7320917.815191694,4011816.926711217,3924338.3742538453
23,4045.823759304579,14293.704280952645,7764.137851810864,7632.581941881402,17810784.78281481,66924349.76642409,35153340.326382294,35000532.527078055,5567145.795172728,17006368.67953118,9919223.110227518,9570873.804698186,1621431.7658000712,5246869.03041179,2972581.6162386565,2890334.8084141724,9416658.270598063,12524979.92172168,10630219.258740025,10504570.84849133,1404347.6053596633,1691228.6384265232,1492645.150325985,1504755.9669330642,2481009.2942480724,9129395.979353882,4855887.692733895,4807944.634035106,5855505.609843777,8604844.142688349,6864606.975527139,6817774.096339377,2699480.0591360847,2498744.9448214164,2470437.1549844868,2629222.769125951,29988666.027849123,60196929.85287266,41068648.71717229,40561558.36660736,-12177881.245034307,6727419.913551435,-5915308.390789993,-5561025.839529297,-212124717.8800052,-128814387.57215564,-182109823.51916203,-182966102.27225786,47.056333333333335,147.62066666666666,84.668,82.25385,58.24033333333333,180.11166666666668,103.8645,100.89529999999999,18.647666666666666,25.198666666666668,21.3905,20.940516666666667,3.2486066033672034,3.11343993850044,3.181144288029919,3.201298270663836,0.7019142090969404,0.709011963611248,0.7063823677084268,0.704398423176948,0.1591675293359378,0.153470622219039,0.1564445105746011,0.15717361184502324,0.05544092774243414,0.05082810164245241,0.052673399137205354,0.05382643860744053,49.771136249893,52.63658033312176,51.00520917942813,50.77404167902307,89.58677950435712,81.85620277442703,85.01453132597248,86.88107764888159,451.5433887449328,2129.1125629410035,1005.3698017728785,1038.6925997135577,157.94551647632662,423.6403604743282,264.30568177901995,250.93871187562718,2368123.447061839,8597117.838618632,4604545.242290677,4548271.484106717
24,4496.985094154864,16454.581072244233,8769.588470006935,8682.143686486143,20024607.873081468,77754695.51883942,40126352.85375073,40230138.54909675,6056343.791744301,19175030.430682626,10974261.862445336,10647884.115372714,1747714.2418333772,5849295.854943437,3255715.8184881373,3183267.806421898,9964922.885691106,13354667.49774394,11319688.12675655,11151333.499909598,1486239.8066671381,1802862.8332102357,1589087.2395722987,1597057.8659572224,2794022.283491065,10636924.11430136,5549549.968676973,5539037.924274668,6109963.445607761,9100887.509971227,7207220.434527057,7156786.868134974,1924739.8634133975,1892514.5218006314,2110106.5869154828,1913460.9938489292,31144252.510294903,65871654.26535883,44132530.12414649,43298843.12456727,-11119644.637213433,11883041.253480596,-4006177.270395765,-3068704.5754705234,-223244362.51721862,-116931346.31867506,-186116000.7895578,-186034806.84772837,50.68233333333333,164.40966666666668,92.6175,90.48689999999999,62.650333333333336,200.496,113.515,110.89631666666666,19.495,26.55366666666667,22.5025,21.965533333333333,3.1467121347254743,3.0104768034480935,3.0795426828315358,3.099029768778391,0.7070577380077733,0.7148135433530098,0.7117405168647183,0.709772269878606,0.15416791645281416,0.1485211683046566,0.15147784383536747,0.152191554600959,0.054401287480240965,0.049680978298057454,0.05144195724014913,0.05274917926647674,50.38849101710348,53.17505130911223,51.58431049642316,51.36378711930654,86.77670998704532,79.14915954505265,82.29646126617985,84.1070673323479,489.6182642753733,2393.0865973509813,1106.1956788785203,1155.832180851836,173.1143368015519,466.4845037958768,290.18340793200605,275.7938952495656,2671617.7174222213,10038652.464963613,5273001.048957343,5250079.879061708
25,4990.027858734028,18835.96187096043,9874.10053628719,9836.104763013269,22471347.230959393,89848283.58990456,45649268.985475525,46053274.9565902,6585545.653362987,21518206.05054101,12117127.74603938,11811976.792375293,1879799.3191816355,6488606.206443637,3551491.1819882514,3492881.7297233357,10503356.560237274,14189662.67725817,11970338.37193372,11793563.701194588,1547797.7637168758,1912193.5121363697,1664755.9336255284,1675336.2756636986,3137302.074844835,12327463.516359,6325630.58107616,6353858.579374792,6373587.707203844,9605266.693590542,7557094.1473023165,7504675.3524391875,1645325.2196753924,1367200.6676121242,1671122.7755989206,1547981.6264532486,32862769.54597399,72099578.44878082,47277425.74790887,46595652.661956385,-10391422.315014593,17748705.14112376,-1628156.7624333405,-542377.70536617,-233635784.83223325,-99182641.17755127,-187744157.55199116,-186577184.55309454,54.558,182.24566666666666,101.0755,99.24868333333333,67.36233333333334,222.128,123.798,121.53031666666666,20.298333333333332,27.881666666666668,23.514,22.9525,3.0519489020116697,2.914199651742529,2.9846510252094927,3.0037366644174703,0.7118124429883792,0.7203915789963553,0.7167648319329296,0.7148151405911708,0.14926090451868207,0.14368079739256734,0.14660233952483936,0.1473078670245419,0.05300807210197293,0.04843471031223696,0.05080439037337368,0.051407395475565346,51.00420586464234,53.72579138641491,52.16497139046495,51.956760797262746,84.16458563844057,76.61611076783062,79.75859966019922,81.52261943372709,534.4435755304593,2657.036754132331,1226.7106120542073,1277.3511880411145,188.6668166383024,509.9096584364058,316.696409721543,301.1018112676386,3003691.1809622203,11663204.327825913,6018952.928062608,6034520.782364512
26,5525.603574874757,21474.497534609796,11075.10886459551,11107.71646078202,25163024.481473655,103376543.25308031,51738492.492437884,52537756.05153598,7155388.897204037,24077403.96195655,13354062.526225133,13078094.169867415,2016489.0371572734,7161298.659814602,3857205.0962998522,3817172.4050873383,11045232.478626894,15018881.279579343,12649384.334917014,12436009.558960252,1603928.1424505026,2017707.4189508846,1741228.587175889,1748750.8892256364,3516474.316154747,14220631.933483738,7182110.929308607,7262929.4822198935,6642111.50069005,10120281.434343673,7912741.699083407,7859470.977468818,1148214.0697774088,1101442.7739214166,1314555.9470740715,1131844.1162278117,34460384.58625819,79115393.13737833,50754009.97969075,50089637.57915024,-9297360.104784537,24261150.115701966,984482.5127471297,2448118.472385739,-242933144.93701777,-74921491.06184931,-186759675.03924403,-184129066.08070883,58.65233333333333,201.366,110.0705,108.60211666666666,72.34233333333333,245.325,134.7315,132.88626666666667,21.088666666666665,29.161,24.549,23.913983333333334,2.9621572757118555,2.8231733734161604,2.8951790113457716,2.9135129099083623,0.7166072965834215,0.7258978042703956,0.7217548902967382,0.7198589742738625,0.14443894462273368,0.13892236514883424,0.1417700481797118,0.14250814180686888,0.0520997479541692,0.047670514852789475,0.04942852835967334,0.05054951636868629,51.62303883220346,54.27111954574155,52.760108157098934,52.54986708194179,81.6884896769774,74.22292980243837,77.37069528454886,79.07554372088873,583.0889260433513,2973.5575799922144,1338.8823259491164,1419.7529549254534,204.99507097913465,552.9278134630283,343.8679857310208,326.77153084849743,3370702.0846439092,13477242.538485687,6847390.347821329,6907991.243488532
