driver,reads_as,p10,p50,p90,s1_peak_need_cr,s1rank_peak_need_cr,lo_peak_need_cr,hi_peak_need_cr,s1_crossover_month,s1rank_crossover_month,lo_crossover_month,hi_crossover_month,s1_m60_contribution_cr,s1rank_m60_contribution_cr,lo_m60_contribution_cr,hi_m60_contribution_cr,s1_profitable_by_m60,s1rank_profitable_by_m60,lo_profitable_by_m60,hi_profitable_by_m60,s1_m36_minutes_per_user,s1rank_m36_minutes_per_user,lo_m36_minutes_per_user,hi_m36_minutes_per_user,s1_m60_users,s1rank_m60_users,lo_m60_users,hi_m60_users
cap_us,"US ceiling, users",12066.537317498543,48875.21082054714,202461.24837950224,0.001425875106934742,0.0015576667757979167,24.984777626222737,23.986606975765525,0.0012151138384782806,0.001349016145553788,41.0,40.0,0.0016968773204554112,0.001850904981326012,8.489159771341502,10.501213768810286,0.0007515280592336093,0.0006490635575126592,1.0,1.0,0.0015460463060545258,0.0016719234182798097,55.62411616866618,56.59980646536308,0.0015113650629738295,0.0016227228602318064,29079.372583140124,32277.311409505273
uk_m,UK launch month,17.0,21.0,26.0,0.0013999421795193822,0.001604038622592596,24.2935667949834,23.421762839613145,0.003336672832177902,0.00392184991236963,40.0,41.0,0.003935515629058324,0.004318573775801433,10.540640159470234,8.783879992994235,0.0023923574904414313,0.13277348715671497,1.0,1.0,0.0010173982342306352,0.001010399293618498,56.26955731235017,56.066084598290445,0.0030927223723692327,0.0030949341323110824,32013.854678303145,29391.298175793985
assist_floor,"assisted task floor, minutes",1.3380883285957623,1.7517940617275896,2.2144722151827807,0.0012236120118709357,0.0013420623410314058,24.040845609674115,25.31910680661734,0.0015870844808349284,0.0015550366154125912,40.0,41.0,0.0012765236007452761,0.0013981102581152752,10.090324703360626,8.889131666525548,0.0011063366091513033,0.0013509649817124124,1.0,1.0,0.005549962500001451,0.0056426460790791125,54.21948886733986,58.26943539963976,0.0013082423259819472,0.001255622871926558,31148.830247041464,28681.084764125604
mgmt_scale,mgmt_scale,0.028789323671544256,0.06516984749679944,0.10729731802381202,0.0012222005830666192,0.0011642600035844004,24.547356997153326,24.6805655994249,0.0008399178985584687,0.0008053631275759079,41.0,40.5,0.0009912750030338603,0.0009311651597354138,9.555056547274752,8.927138647271864,0.0008693706101088026,0.0009255619932789044,1.0,1.0,0.0009893001789485312,0.0008140971972439937,56.52871174213376,56.09286986507941,0.0009701177552890706,0.0008721070110502681,29628.651032101567,31002.612018779597
seat0,seat0,2713.937099579876,3355.895519644961,4147.2763244893085,0.0011530363993890015,0.001113237726116843,24.315185561335635,23.608234162227454,0.0014022836715935137,0.0011790635178564105,41.0,40.0,0.001154982883115357,0.0010177147449130365,9.218807844412137,9.275611053917267,0.0016609651366399753,0.0013872741752919335,1.0,1.0,0.000982198976371484,0.000977994223803733,56.919479096391534,56.32664466045219,0.0012699445809259639,0.0010362250764593102,29033.14923839944,29491.39278232758
replat2_m,replat2_m,33.73429492226596,38.522329568587566,43.69953106842671,0.0011175098508740455,0.001335420993661052,25.444592826977747,23.49562821757752,0.0011824675121207074,0.0020192333327818317,39.0,43.0,0.0007322025830663048,0.0011499964373912412,9.192673041797793,9.047284845201418,0.0014457743915635383,0.0016050932461877338,1.0,1.0,0.0012074783856377961,0.0011848226604595582,56.654968162664225,56.37547428909602,0.0008186685906681558,0.0014688996937509981,28978.070872529464,28376.517350591952
sup_ratio,supervisors per generalist,0.12379339893856449,0.15480967031204718,0.19099913220676173,0.0011044211276817753,0.0010084474623198681,23.440383798740825,25.165050762278327,0.0011593606098333684,0.00108384779385212,40.0,41.0,0.0010494895924451836,0.0007538899781009759,9.902992696806916,9.475199648882366,0.001111460198319791,0.001055444408252358,1.0,1.0,0.001219571744284138,0.0011491526828403809,56.16185876336826,56.50764619447658,0.000875089783700323,0.0006285309920588262,30402.258114326207,31272.974734837477
churn_vol,churn sensitivity to saturation,0.15010832593085044,0.21290499413543912,0.2892575726351716,0.0010671746923655912,0.0008687091218217712,24.686037903421564,23.79445004712465,0.000987675059266896,0.000930774934618186,40.0,40.0,0.0012075282175929803,0.001121684933920462,9.48507737826204,9.897241753996267,0.001334336327148956,0.001266571452661429,1.0,1.0,0.0009756768168179162,0.0009670829159052065,56.507998022293236,56.72928352155354,0.0009929569469114838,0.0009710089348100241,29738.651405550103,31691.30718431876
tok_plateau,tok_plateau,24.07627229013025,31.629170515796595,40.73783975367215,0.001058244268437637,0.0009745509488088775,24.179817177964544,24.512709742860267,0.0007736922643026695,0.0008088231901995576,40.0,40.0,0.001290741450928222,0.0009565864599627159,9.385013323144365,9.636254875125775,0.0014316845213502005,0.0017415880344039682,1.0,1.0,0.0007276317331969203,0.0006481252618165627,56.06782432515824,56.581820791049374,0.0015304924369578517,0.00105619113813423,29606.01965053483,30506.651427112134
tail_0,tail share at month 1,0.0712644565617495,0.09774834025655316,0.1320160579178317,0.0010224457360222341,0.0015311904987329757,22.849430098513462,25.16025017326306,0.000939584588189754,0.0010057202866367995,40.0,41.0,0.0013400185100465583,0.0009796702076216768,9.3991023416121,9.614281708158686,0.0008283818967609094,0.0009206022049490037,1.0,1.0,0.017432659523088943,0.016601969130836173,53.14127023762266,60.16228357300578,0.0012487793599210532,0.0012315825204489567,30201.706440038623,29750.18986717013
soc2_m,soc2_m,12.902678189206963,16.522344774030472,20.726635642321476,0.0010161051017436187,0.0016876320239253262,25.477319074581594,24.896789688778522,0.0011773129229012828,0.0013167181829092942,41.0,41.0,0.001295362349495139,0.0013778937953009844,8.575686572523974,9.15534125123678,0.0008232583075924216,0.0012219661355424153,1.0,1.0,0.001731772061336526,0.0017365366714000925,55.707480920549514,57.07681991953278,0.0013554132556125125,0.0013705490812338736,28098.311361224067,29566.78119492448
replat1_c,"first replatform, Rs",3460429.765915277,7920147.138896896,17808917.139030337,0.0010102872863641877,0.001408855004959641,23.992420343665657,25.417851953797477,0.0004001830051604993,0.00046450533704501363,41.0,40.0,0.000776600047791239,0.0008137245803043116,8.827295949268773,9.324135774977758,0.0005542698762468785,0.0015985819087939556,1.0,1.0,0.0007190888259195587,0.0006918881438859703,56.09179259876157,56.05726363424337,0.0007009587867672931,0.000838812234934532,28902.546341520003,29528.909606458546
jump_size,jump_size,0.019944676510412172,0.03265997243126868,0.047702994162913424,0.000987019103687401,0.0009228267770220663,24.296212050937093,24.708130792891,0.0009260617075606147,0.0010385094855387728,41.0,40.0,0.0008320752420672957,0.0007350215170200542,9.412232751320346,9.641818234110934,0.0013689205540362416,0.0005985550853626387,1.0,1.0,0.004100127730320402,0.004006388192178471,58.31394259518834,54.68655203029533,0.000878167850166543,0.000719946343889864,30191.445391966517,30395.272077054877
jump_rate,jump_rate,0.03232158007823914,0.04750674737596061,0.0655095379676561,0.0009833749995902031,0.0008687301846155748,24.500625248932327,23.48825658545669,0.0013277807250074982,0.0014501548145241367,41.0,40.0,0.00124543890367416,0.0012462342040230846,8.858629221509712,9.84451643553415,0.0007925167725815026,0.0015177513826756292,1.0,1.0,0.002741369151327688,0.002896902394932256,58.405659135966374,54.76005208848255,0.0013308682748735651,0.0010507552033518887,29208.803962069458,31137.864049244003
qa_ratio,QA per generalist,0.042020464246025235,0.05752501040247297,0.0756362616245807,0.0009769390815106806,0.0013783543819083862,23.711177620263054,24.87560941398651,0.0010248444729980028,0.0010736520509316313,40.0,41.0,0.0012232870971467264,0.0014268126672382802,9.910738417720966,8.728569123360835,0.0005094384710226193,0.0013356469561853694,1.0,1.0,0.0011695713832094903,0.0009991628301191542,55.78531364325629,56.01647645013213,0.0011623321589928886,0.001162086867673965,31132.529469647292,28443.258800719537
psp,"payment fees, share of revenue",0.023000484048170688,0.026791625845730166,0.03131204221229964,0.0009735863759540543,0.0008600348519075891,24.629171474658932,23.658282055593048,0.0011494768923838905,0.001061254128789384,41.0,40.0,0.001152272347550612,0.0011531258213953151,9.555913617323146,9.653743928069487,0.001012831106826426,0.0007951918667104797,1.0,1.0,0.001792151929536949,0.0016976619640641554,56.200645567991586,56.6688872873907,0.0012830633942742078,0.001239232097243079,29776.38504001872,30685.732150008007
replat1_m,replat1_m,16.88627355702648,20.551077504331005,24.67768141294305,0.0009412939895503069,0.0011023622864284055,25.068204148128537,24.41207804508506,0.0010249746979549316,0.000893265387609414,40.0,40.5,0.0009253974439251565,0.0008955085733212733,9.414352693516776,9.080845437000072,0.0011870331385549666,0.0008349798157974481,1.0,1.0,0.002168428065407442,0.002136962953791155,56.3308407491546,55.44525706210892,0.0008900524275642097,0.0008852986442257474,30485.175554842375,29499.032804583774
cac_growth,monthly growth in that cost,1.008496233257511,1.0127902386723513,1.0179035141292094,0.0008671509230074626,0.0009967991575669968,23.966677900418517,24.442391342234238,0.0010917435308324041,0.00110484869933462,40.0,40.0,0.0016900190178240607,0.0010389248209185617,9.825501596693446,9.222717412458593,0.0006926067837960166,0.00073967627476544,1.0,1.0,0.0010842627079562365,0.0008569714279136788,56.3308407491546,56.57522921359289,0.001438392566757777,0.0009977523036418811,30492.587159441602,29963.11631637317
cap_uk,"UK ceiling, users",7883.958560770417,26555.200502205025,90059.94051079264,0.0008135963787073114,0.0010493200919345508,24.48136980718014,25.07413306301601,0.0014101257114649832,0.0015603789433021973,41.0,40.0,0.003974771255529816,0.0041111933296304835,7.429520939092631,9.893820698132869,0.0011793477548022373,0.001123347597892118,1.0,1.0,0.0012911359104200249,0.0014007165629092919,56.26623611216557,55.95053075787356,0.0023353281155489274,0.0027978576242896408,26643.960693979912,31088.602283204567
price_us,"US price, $ a month",89.87673096350615,108.71440932247245,131.1750971381443,0.0008127160689765685,0.000987502269365006,24.781596450001455,24.388818344474586,0.0014250266575628941,0.0014316910669179748,41.0,40.0,0.0011223770768836862,0.0011739908298699774,9.015907826823994,9.375189366871222,0.0009372581665912505,0.0006416432292853573,1.0,1.0,0.0011329657689185641,0.0013190543464888858,56.8447040176695,55.98862023829444,0.000915079952421846,0.0007035687523839223,29675.44328732705,29908.481802680268
seat_scale,seat_scale,1.2958651411056559,1.4895809158884827,1.7173841400776497,0.0007555871943300399,0.0008186503097053743,23.937683834691597,25.400379707293027,0.0008178599315405602,0.0008808537820921359,40.0,41.0,0.0009850778139911497,0.0008569956772887394,9.865354757393412,9.249806727596948,0.0005401800060335384,0.0012703035893695082,1.0,1.0,0.0007687734689533115,0.0007302547706993878,56.25259523758251,56.652652728106816,0.0011570536488594062,0.0008584458476523662,30635.054347846126,30598.821006441103
gen_infl,gen_infl,0.08240351528829201,0.09774773659139308,0.11556138677989704,0.0007058030945745542,0.0009222547307131363,24.50975195170826,24.51038393953785,0.0007355925448861686,0.0007674030602760074,40.0,41.0,0.00106094390946566,0.0007817398842605995,9.438692972052042,9.162987698104303,0.0011178646847803985,0.0009787275301930698,1.0,1.0,0.0006606533395883211,0.0006651803891116998,56.117328777087565,56.16185876336826,0.0009877030330138706,0.0005782567234968924,30236.229421471246,29280.87488538078
fric0,new-market friction at launch,0.1691970443678063,0.2300135770486218,0.3023059947032292,0.0007028750201444628,0.00048042453786481136,24.123379418790094,24.28799411223379,0.0007140305030466642,0.0007308064339395159,40.0,41.0,0.0008208144494967202,0.001062716108660541,9.589416341073576,9.183866062594184,0.0014329654186423237,0.0009735692504326731,1.0,1.0,0.0012033628261938676,0.0011023737145346843,56.09177145906595,56.57574275921585,0.000810286926236595,0.0010945835284864591,31128.52662430908,29596.859312856664
attrition,annual attrition of the floor,0.2942063307726071,0.3830349277119118,0.47614280827286215,0.000692321627499092,0.0006292391564230974,24.87460059516316,24.883277666911475,0.000842730222456878,0.0008354563771836408,40.0,40.5,0.000721577526503555,0.0005076087066052704,9.23411579235161,9.446473213307431,0.0008475953561427323,0.0008720422272576059,1.0,1.0,0.002498375373493225,0.002738230700124327,54.855327377529235,56.6440132805824,0.0007754873471072134,0.0006381313847153289,28714.97147593961,30619.071051439234
fric_hl,months to half that friction,9.077801647084298,13.004650166343636,17.99525312044043,0.0006427040136675432,0.0004709082297447707,24.236950064072385,25.44722678049143,0.0004083514993760288,0.0004889345164160872,40.0,40.0,0.000946104950911468,0.00046063503475533824,9.233317462180405,9.4020514662421,0.0009308536801306385,0.0009597438979268577,1.0,1.0,0.0021393150343379627,0.002011110671414028,55.77498878691241,56.534524434564624,0.0009331681053006462,0.0005481808269129525,29914.542640001117,30317.474904756768
