month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan
21,787.2470813250462,4513.967989481159,2065.7781746008523,2091.5993991796854,787.2470813250462,4513.967989481159,2065.7781746008523,2091.5993991796854,0.0,0.0,0.0,0.0,3805386.9018139695,23630362.38980839,10387410.309176313,10744128.322612016,0.0,0.0,0.0,0.0,3805386.9018139695,23630362.38980839,10387410.309176313,10744128.322612016,1233299.6306303174,5693887.361788006,2849140.208893739,2794505.3365355083,322468.8909581806,1734883.4361578044,836537.6737480977,816813.9817780489,4930893.023609239,7463430.638031243,6057413.709609891,5817281.18865694,647473.8379297238,725422.2204440993,670458.9246894863,674755.7718097552,0.0,0.0,0.0,0.0,164471.8137360486,1301784.9246114485,519955.1869333895,562531.4025424386,3014131.2694971454,5282018.765252067,3993014.177010214,3807891.893011368,1705283.9624494712,1572388.1155106453,1655446.3868417935,1658770.416020882,12218611.700375926,25013978.638801433,17130543.419508103,16696990.128824852,-8413224.798561955,-1383616.248993039,-6743133.1103317905,-5952861.806212834,-136695757.81209457,-109579690.91839242,-130584298.66726908,-127205134.39929882,12.911666666666667,61.909333333333336,30.628,30.060850000000002,3.421309410008637,3.3427605899934125,3.374219883794788,3.393817323003309,55.175038049253025,58.97869033990781,57.41167577387845,56.5063163509822,0.0,0.0,0.0,0.0
22,844.0869901295493,5164.626667670719,2281.5909561412063,2356.2758772689585,844.0869901295493,5164.626667670719,2281.5909561412063,2356.2758772689585,0.0,0.0,0.0,0.0,4088285.892572087,27104870.947944317,11495767.190679219,12144090.661952367,0.0,0.0,0.0,0.0,4088285.892572087,27104870.947944317,11495767.190679219,12144090.661952367,1279702.7487237116,6329334.912967428,3049998.5045503248,3047074.006209012,335305.88026401494,1923200.9010370416,894873.6508760181,891069.1375345743,5081736.280395912,7827232.186058604,6290207.219109978,6042659.847377854,659822.8262911753,750384.1853621223,685474.8222342348,691519.3019660068,0.0,0.0,0.0,0.0,176676.4245364619,1492924.7442507579,575456.579331841,637363.3364364655,3098474.6792563824,5564893.816885385,4152333.298852483,3961721.377426533,1289032.634212318,1370846.7806318707,1331651.2597695927,1317667.5854591615,12136223.081282506,26681404.732762493,17587143.627963647,17227036.6593005,-8047937.1887104185,423466.2151818256,-6091376.437284426,-5082945.9973481335,-144743695.00080502,-109156224.70321059,-136675675.1045535,-132288080.39664698,13.285666666666666,68.06833333333333,32.471,32.459599999999995,3.2939504965793605,3.216171440976386,3.24762665953795,3.266727827118319,55.32755666508875,59.153593877424235,57.5797218970056,56.66666968940617,0.0,0.0,0.0,0.0
23,905.7541533795824,5883.985589806616,2517.42693555958,2648.1351561290444,905.7541533795824,5883.985589806616,2517.42693555958,2648.1351561290444,0.0,0.0,0.0,0.0,4395332.724490135,30951873.79569861,12708434.862337556,13690122.0994131,0.0,0.0,0.0,0.0,4395332.724490135,30951873.79569861,12708434.862337556,13690122.0994131,1332071.7251369047,7010335.614095598,3274470.510321783,3319464.0862724474,348843.6226093715,2121028.758376127,957198.7980159292,969108.4201277359,5233709.498042911,8210748.663910451,6538357.144227558,6275673.20609655,669047.2503764572,774771.4759069299,699740.7817704893,706050.7293121227,0.0,0.0,0.0,0.0,191782.76799196776,1683473.9330904032,637247.4827299662,713874.67577642,3185695.2932219175,5855538.351883433,4317451.488387555,4120140.363753448,1050121.909802576,980749.5102595468,1075801.176994958,1025841.5699625158,12242959.781173352,28261359.44622803,18171528.857117593,17849399.66394249,-7847627.056683217,2690514.3494705767,-5463093.994780035,-4159277.5645293896,-152591322.05748823,-106465710.35374,-142138769.09933355,-136447357.96117637,13.713333333333333,74.55466666666666,34.5125,35.007799999999996,3.1759456608856467,3.098240127857877,3.131241686396044,3.148748724325927,55.48057832380216,59.32910666475004,57.748345959787706,56.82756324313392,0.0,0.0,0.0,0.0
24,970.3394023312172,6687.701186910407,2772.137990562584,2971.4160269339336,970.3394023312172,6687.701186910407,2772.137990562584,2971.4160269339336,0.0,0.0,0.0,0.0,4717268.812286115,35257545.55173636,14021031.19821024,15406365.6710937,0.0,0.0,0.0,0.0,4717268.812286115,35257545.55173636,14021031.19821024,15406365.6710937,1385356.218859167,7757996.785818483,3504121.599618819,3615780.4172949274,362308.27036470914,2334261.5232141367,1020129.1292138858,1052491.9088620087,5390713.428852642,8600220.442386996,6783504.808327049,6514040.883589666,672456.5201465274,796733.0733421446,708329.1108430416,715953.3137649935,0.0,0.0,0.0,0.0,202990.58998724152,1897867.763671044,700072.1632144154,796197.6007765724,3274081.2585513066,6158551.22097505,4485905.499846086,4283645.745399617,901575.2944266712,870138.3087495747,733702.7899215124,890572.3494396873,12438174.514969325,30266633.163636006,18676405.206610825,18678135.042002663,-7720905.702683209,4990912.388100356,-4655374.008400587,-3271769.3709089616,-160312227.7601714,-101474797.96563965,-146794143.10773414,-139719127.33208528,14.148333333333333,81.57433333333333,36.5725,37.74743333333333,3.066234963048963,2.987788485470867,3.0209692156115833,3.0387786958966294,55.63410488667093,59.505231051351004,57.9175501714627,56.988999044308954,0.0,0.0,0.0,0.0
25,1039.472357263782,7589.4005383829,3048.5324904679114,3331.9472206554733,1039.472357263782,7589.4005383829,3048.5324904679114,3331.9472206554733,0.0,0.0,0.0,0.0,5062738.479250612,40099515.65504565,15452752.873589927,17325610.490778875,0.0,0.0,0.0,0.0,5062738.479250612,40099515.65504565,15452752.873589927,17325610.490778875,1442730.3593242683,8590148.669140453,3756276.20290039,3944326.7677599327,376071.76251497905,2563266.93860829,1086119.5235124936,1141590.074147638,5558667.456359623,9006454.897886455,7054625.470781883,6765393.060894014,674227.1820557012,818678.99486853,715212.6430579416,724785.3165401912,0.0,0.0,0.0,0.0,218858.38732974883,2146021.820126373,770297.2046577935,893365.5888085673,3364814.811946176,6470973.319362418,4659948.037811884,4451970.289541861,756439.5081629357,689181.7315517755,675616.4675952599,732899.2863490296,12658741.9761759,32389790.408851583,19534311.033189576,19564608.927612387,-7596003.496925289,7709725.2461940665,-4081558.1595996516,-2238998.436833515,-167908231.2570967,-93765072.7194456,-150875701.2673338,-141958125.7689188,14.613,89.29466666666667,38.796,40.751583333333336,2.963457141395702,2.8857751715344837,2.91865956765608,2.9362684519442754,55.78813822244933,59.68196939642319,58.087336750377375,57.15097913334017,0.0,0.0,0.0,0.0
26,1112.5655052387085,8583.119269107388,3340.8553938065147,3727.2593225927467,1112.5655052387085,8583.119269107388,3340.8553938065147,3727.2593225927467,0.0,0.0,0.0,0.0,5429486.311805114,45447233.2882611,16969379.907419074,19435697.753564708,0.0,0.0,0.0,0.0,5429486.311805114,45447233.2882611,16969379.907419074,19435697.753564708,1497883.7356349567,9492915.03896009,4014271.6055291286,4296144.691798753,389676.43120836077,2802167.9921429832,1151379.5792555676,1234048.4775354785,5727376.677007718,9427556.60572402,7323434.589884123,7022439.6520584235,676086.6685859597,842604.2567085567,722468.6253564144,734367.8244288687,0.0,0.0,0.0,0.0,234906.7939701186,2416300.8985034064,826746.0045445933,998394.7305567693,3456631.6377916285,6792909.842818695,4832615.394963333,4624329.009551102,472941.5392030349,438818.81028446753,426960.9292312156,460998.58408153633,12741728.92344612,34599200.932299584,20194329.348611627,20391844.126544833,-7312242.611641007,10848032.355961522,-3224949.4411925483,-956146.372980122,-175220473.8687377,-82917040.36348407,-154100650.7085263,-142914272.14189893,15.055333333333333,97.50633333333333,41.0355,43.91318333333333,2.8669693723479237,2.7898920587628893,2.822352562422975,2.8399923125931616,55.94268020740017,59.85932406893555,58.257707924027216,57.31350555893755,0.0,0.0,0.0,0.0
27,1189.814661200902,9677.793517864548,3663.435144628658,4160.607261033178,1189.814661200902,9677.793517864548,3663.435144628658,4160.607261033178,0.0,0.0,0.0,0.0,5818755.061948626,51362660.81256387,18643605.29081773,21759122.07466396,0.0,0.0,0.0,0.0,5818755.061948626,51362660.81256387,18643605.29081773,21759122.07466396,1561112.1514426982,10476612.19003524,4306648.159238828,4681537.164950088,402867.9215253199,3052033.4455905654,1220058.3853763032,1330075.8549481558,5896655.303172031,9865703.126321178,7595981.73618091,7285822.041274233,678061.2232713776,869150.7953642498,730444.4698614294,744942.5735038829,0.0,0.0,0.0,0.0,250695.83522616944,2700064.1732082507,919806.7996053502,1107974.7535198978,3550825.965381321,7123262.919220567,5014354.730715517,4801178.899225057,275711.1614174908,333695.1036857183,223408.28721924537,296005.54121137044,12922678.488647696,37117076.24503508,20995931.398736797,21390717.70338328,-7103923.42669907,14245584.567528779,-2352326.1079190657,368404.37128067575,-182324397.29543677,-68671455.79595529,-156452976.81644544,-142545867.77061826,15.555,106.32933333333334,43.554,47.32601666666666,2.7772011377869665,2.7008009616058057,2.7340089990388923,2.7504610761235604,56.09773272532696,60.03729744767252,58.42866592909627,57.47658037814791,0.0,0.0,0.0,0.0
28,1271.725955816687,10882.261196731639,4006.205066066336,4635.41329013692,1271.725955816687,10882.261196731639,4006.205066066336,4635.41329013692,0.0,0.0,0.0,0.0,6232361.131791368,57886157.89785828,20433320.383455664,24311189.999914784,0.0,0.0,0.0,0.0,6232361.131791368,57886157.89785828,20433320.383455664,24311189.999914784,1626290.4242214684,11550154.316607906,4606312.119034563,5099642.786556722,416098.2480300428,3313695.3026933507,1288550.054048151,1430257.2171622005,6068018.672461973,10300829.282341678,7888550.042783083,7549502.385919869,680133.5729633701,898285.3194281919,738999.5229076843,756486.6842260577,0.0,0.0,0.0,0.0,266924.6490610798,3029012.8240970313,997438.8735328398,1233655.5103236628,3647015.4440126154,7464948.260359881,5199531.322859183,4983291.929734158,177854.29804087774,117553.51232349225,135802.74757346435,156749.0230397928,13210878.772961238,39713622.73498491,21934947.34224416,22486839.159669526,-6978517.641169868,18172535.16287336,-1501626.9587884934,1824350.8402452618,-189302914.93660668,-50498920.63308193,-157954603.7752339,-140721516.930373,16.071666666666665,115.78866666666667,46.1075,50.97261666666667,2.693117113400139,2.616821750627432,2.6509052438168648,2.666413736429692,56.253297667606006,60.215891921276864,58.600213011497246,57.640205656390805,0.0,0.0,0.0,0.0
29,1361.1337154894104,12176.70464231108,4370.8194748179385,5146.583539876995,1361.1337154894104,12176.70464231108,4370.8194748179385,5146.583539876995,0.0,0.0,0.0,0.0,6683152.333661323,64931906.65259979,22344378.857033227,27070216.345289785,0.0,0.0,0.0,0.0,6683152.333661323,64931906.65259979,22344378.857033227,27070216.345289785,1697633.1932292252,12686639.246417083,4927955.808318826,5543785.311844975,430315.08436478203,3576674.671797283,1356731.2249717326,1531540.9399661573,6257111.491849561,10762934.890002737,8169416.703843155,7834149.681203173,682388.7533259443,929651.1926053842,748261.3527729382,768930.6070737483,0.0,0.0,0.0,0.0,291946.61876341683,3323194.559756326,1080359.0080051338,1352883.398110935,3746019.754242206,7807223.347206332,5385280.646177403,5167441.01177965,92942.84749994938,106772.62526292894,102764.62054855865,97783.26971699222,13550685.172699282,42602247.39398055,22951647.552412536,23718731.950147726,-6867532.8390379585,22329659.25861924,-607268.6953793148,3351484.3951420607,-196170447.7756446,-28169261.374462686,-158561872.4706132,-137370032.53523093,16.639,125.61866666666667,48.775,54.78188333333333,2.613897616651254,2.538667493534691,2.5726863894653196,2.5875670735604572,56.40937693321887,60.39510988829277,58.77235142641182,57.804383467494745,0.0,0.0,0.0,0.0
30,1453.251735769531,13576.759333244268,4755.066551568991,5696.4793948856895,1453.251735769531,13576.759333244268,4755.066551568991,5696.4793948856895,0.0,0.0,0.0,0.0,7150446.446823107,72562286.26934066,24360649.692649566,30044590.38470425,0.0,0.0,0.0,0.0,7150446.446823107,72562286.26934066,24360649.692649566,30044590.38470425,1774913.0219641996,13903737.619242446,5259218.459801173,6020001.631011586,443382.18509546155,3841503.8413474285,1423294.8964049092,1632724.76478365,6447271.767775737,11223251.221943503,8472172.159338282,8118864.576734455,684736.8101457872,963421.8302127824,757964.4497229167,782276.5671692356,0.0,0.0,0.0,0.0,306657.1443589823,3667386.8094063452,1155563.5725902682,1482912.5271255593,3845522.668746261,8156528.318198151,5574842.403909694,5354374.6460544225,142575.16506479605,125823.516388321,166900.7444420635,136712.08802802977,14022024.97260712,45691664.806154534,24097165.757449653,25106398.914348714,-6871578.525784015,26870621.463186126,263483.93519991584,4938191.470355533,-203042026.30142862,-1298639.9112765554,-158298388.5354133,-132431841.06487541,17.227666666666668,135.95633333333333,51.469,58.7827,2.5395833119383995,2.4654484378613866,2.4992986828556467,2.513636106011445,56.565972428784825,60.57495375720903,58.945083438331025,57.969115893733296,0.0,0.0,0.0,0.0
31,1551.6274295135418,15111.224231485898,5163.684908123571,6297.486310203866,1551.6274295135418,15111.224231485898,5163.684908123571,6297.486310203866,0.0,0.0,0.0,0.0,7649815.843625236,80946221.60181588,26517795.764728814,33303557.85899196,0.0,0.0,0.0,0.0,7649815.843625236,80946221.60181588,26517795.764728814,33303557.85899196,1854232.4566618372,15228960.996012801,5610914.69533451,6535387.445434674,456355.00848365464,4111867.7900648,1488097.5837609514,1735784.4820370553,6636221.280075366,11706647.991189746,8780333.961591827,8410870.628965398,687259.3014729108,1000728.5935153574,768202.837462242,796973.5536877671,0.0,0.0,0.0,0.0,331150.1349953809,4053736.105353962,1242619.772376184,1634055.2246208843,3946952.3689146857,8517300.898465523,5765175.258985721,5546574.354257479,490035.04218506924,422728.179029178,388859.3862603198,466477.64008050726,14805488.286906779,49292231.282214224,25445295.304085914,26875848.335264385,-7155672.443281543,31653990.319601648,1072500.4606429026,6427709.523727572,-210197698.74471018,30355350.408325095,-157225888.0747704,-126004131.54114783,17.839333333333332,147.03166666666667,54.3095,63.05664999999999,2.4700550948216797,2.3965770888495834,2.430841201761887,2.444337792731446,56.72308606859349,60.75542594650252,59.118411321096005,58.13440502586165,0.0,0.0,0.0,0.0
32,1656.2200519911833,16755.819697676456,5604.6209572823045,6941.079927981028,1656.2200519911833,16755.819697676456,5604.6209572823045,6941.079927981028,0.0,0.0,0.0,0.0,8182733.300286607,89955560.1856708,28849063.0364534,36803222.71017107,0.0,0.0,0.0,0.0,8182733.300286607,89955560.1856708,28849063.0364534,36803222.71017107,1938095.7591372966,16625610.228512807,5992416.938319278,7078725.823418725,468769.57044502813,4378112.612153204,1553104.4920270748,1837039.6350428897,6838324.930557317,12196921.24028805,9083222.244321577,8713833.638963073,689908.8118146354,1041005.6423015347,779165.0164384173,812792.7024850501,0.0,0.0,0.0,0.0,355183.9480449729,4437924.843486355,1375198.6865498964,1784143.2614494564,4051250.911706987,8882077.818468256,5962091.746511728,5742040.329073431,627396.2632511298,606223.1201475902,686142.0408482215,619985.663164891,15400203.692407615,52890949.06847874,26955915.18432996,28521964.574032508,-7217470.392121008,37064611.117192045,1893147.852123441,8281258.13613856,-217415169.13683116,67419961.52551715,-155332740.22264695,-117722873.40500925,18.483333333333334,158.48633333333333,57.3535,67.48438333333334,2.4038424179011653,2.331771151469949,2.366868163368863,2.3786174746502393,56.88071977463767,60.936528884681834,59.29233735793878,58.30025296315313,0.0,0.0,0.0,0.0
33,1766.1073463960138,18477.902769713106,6063.128956418292,7615.235744556996,1766.1073463960138,18477.902769713106,6063.128956418292,7615.235744556996,0.0,0.0,0.0,0.0,8743565.661567526,99421901.04907933,31283404.943614207,40480983.04719666,0.0,0.0,0.0,0.0,8743565.661567526,99421901.04907933,31283404.943614207,40480983.04719666,2028520.3906844647,18090418.220461458,6380514.47474095,7650184.631106412,480845.00667149003,4632045.8731475705,1613915.0058721527,1933765.3099381183,7035935.349716041,12693600.075863454,9407505.526554015,9016118.003867636,692692.7851286961,1082904.1625140558,790595.8903355525,829266.767213572,0.0,0.0,0.0,0.0,377124.91832803836,4766955.892681523,1447639.130360511,1913565.7593517578,4156517.9926513196,9242262.289418183,6158804.997969706,5936528.496519722,1037867.3209107327,1116520.035231987,998974.027178042,1065395.7709231717,16270320.38282688,56844766.08212133,28451169.19258767,30471376.377579935,-7526754.721259351,42577134.966958,2832235.751026542,10009606.669616722,-224941923.85809055,109997096.49247514,-152500504.4716204,-107713266.73539257,19.169333333333334,170.215,60.379,72.03531666666666,2.34323051277502,2.2712860744325156,2.3057144718292446,2.3180499593551436,57.03887547664628,61.11826501033111,59.466863841523235,58.46666181343598,0.0,0.0,0.0,0.0
34,1880.1537334257923,20330.030354800387,6540.264483455934,8337.6105509069,1880.1537334257923,20330.030354800387,6540.264483455934,8337.6105509069,0.0,0.0,0.0,0.0,9328188.452798989,109618956.04013973,33827371.49070952,44429957.10836825,0.0,0.0,0.0,0.0,9328188.452798989,109618956.04013973,33827371.49070952,44429957.10836825,2119906.922158567,19656377.411635797,6788511.830387689,8257671.593475598,491823.62656577857,4885260.661638487,1670745.6515998852,2029526.5888412264,7234094.896436691,13204166.081895217,9725146.769652989,9323619.811347175,695588.9036563177,1128078.8512210979,802496.6119454091,846960.3853039908,0.0,0.0,0.0,0.0,400353.42065826274,5218844.255973517,1537457.3177812237,2086825.2130186015,4261108.733718098,9607996.647156728,6354589.539236744,6132519.50342162,1394845.6423552714,1349817.3918530007,1191416.9436989059,1379085.7546794766,17089398.337541234,60805213.80689685,29857718.483190294,32389933.7518157,-7761209.884742246,48813742.23324289,3969653.007519228,12040023.356552552,-232703133.74283275,158810838.72571802,-148530851.4641012,-95673243.37884,19.848666666666666,182.58233333333334,63.496,76.80545,2.2859747875095637,2.2149452686700877,2.249862559748732,2.261114455915747,57.197555112117435,61.300636772154085,59.64199307398641,58.633633693130264,0.0,0.0,0.0,0.0
35,2003.686417056353,22246.069190096914,7042.614042258282,9088.520387620549,2003.686417056353,22246.069190096914,7042.614042258282,9088.520387620549,0.0,0.0,0.0,0.0,9962520.216110196,120210839.9105205,36522511.55912067,48549432.1091538,0.0,0.0,0.0,0.0,9962520.216110196,120210839.9105205,36522511.55912067,48549432.1091538,2220295.2671290743,21260463.32470978,7211669.209936768,8884354.08728232,502546.4303620477,5121183.714047598,1722480.8228789528,2119069.47965199,7453081.838109393,13714216.339268748,10051039.098572131,9644478.913515165,698688.1164465639,1174856.70945681,814948.0883315358,865347.12400015,0.0,0.0,0.0,0.0,433568.8039491725,5523697.372092918,1650555.927393889,2215113.8027994833,4370958.393237179,9965540.197263477,6552585.622510087,6329062.024646384,1607947.289174235,1841090.4607406692,1782093.662231874,1689547.3992224871,17812126.12898904,64910853.4279777,31715196.451107386,34296680.68363507,-7849605.912878845,55299986.4825428,4807315.108013273,14252751.425518729,-240552739.65571162,214110825.20826083,-143723536.3560879,-81420491.9533213,20.60333333333333,194.92566666666667,66.678,81.61615,2.231410218993921,2.1611297460243355,2.1963082473281164,2.2068120534545663,57.35676062635169,61.4836466290183,59.817727366979845,58.801170727285,0.0,0.0,0.0,0.0
36,2129.4001682988387,24239.80365973397,7560.692929767022,9868.041390301134,2129.4001682988387,24239.80365973397,7560.692929767022,9868.041390301134,0.0,0.0,0.0,0.0,10611158.943779571,131318169.5662991,39311458.25136943,52858612.6616614,0.0,0.0,0.0,0.0,10611158.943779571,131318169.5662991,39311458.25136943,52858612.6616614,2322748.9588974346,22940475.635643534,7646034.240070257,9538953.29575857,512072.5790091962,5338815.8687113365,1771380.746949545,2201432.730404945,7663415.649054933,14225214.615395352,10376821.822288508,9960045.28727408,701884.9211897954,1223812.6388591987,827843.499063105,884559.6223740864,0.0,0.0,0.0,0.0,450937.44783104374,5925560.883393228,1749655.2878942322,2367055.6502778083,4479435.379164111,10324436.01658232,6747607.338189907,6525185.602260483,1969949.7276155383,1918245.7012261956,2227856.6831486654,1951853.3183792683,18659706.68605268,68788379.35907929,33424297.35920217,36204742.12161199,-8048547.742273109,62529790.207219794,5887160.892167263,16653870.540049408,-248601287.39798474,276640615.4154806,-137836375.46392065,-64766621.41327189,21.345,207.53133333333332,69.8825,86.51021666666666,2.180373058211669,2.111184143830105,2.1457519105375495,2.156156938178122,57.5164939724854,61.66729704999959,59.994069041711136,58.96927504961536,0.0,0.0,0.0,0.0
37,2263.7286640353204,26321.246455583405,8103.540257435956,10683.859891077149,2263.7286640353204,26321.246455583405,8103.540257435956,10683.859891077149,0.0,0.0,0.0,0.0,11305484.493670816,142927255.0538782,42247727.1018719,57373104.18974339,0.0,0.0,0.0,0.0,11305484.493670816,142927255.0538782,42247727.1018719,57373104.18974339,2434287.0656863595,24684519.04079302,8101568.8216849305,10221868.256973691,521017.23907692655,5543288.005640906,1815066.9301119004,2278812.0073743192,7888490.059011444,14741091.382576223,10720049.044618985,10286900.522259116,705268.6951135994,1274917.3992491427,841467.5999073941,904645.7415610396,0.0,0.0,0.0,0.0,485152.45208253735,6328999.429950402,1858629.144777626,2530498.8943362897,4590822.838476028,10681103.35699367,6943648.1332918145,6722421.019957203,2469585.0291898022,2293594.2299850257,2385406.607618965,2407988.2494681305,19690361.253423076,73047981.21534845,34897794.6220617,38365528.24009696,-8384876.759752262,69879273.83852975,7349932.479810205,19007575.94964644,-256986164.157737,346519889.2540104,-130486442.98411043,-45759045.463625416,22.142,220.33866666666665,73.1945,91.51083333333332,2.132110293082583,2.064286507481609,2.098509634402236,2.108371968122242,57.67675711152436,61.85159051442663,60.171020428985734,59.13794880254015,0.0,0.0,0.0,0.0
38,2406.24047436043,28443.059422546765,8683.687665170006,11519.127106225647,2406.24047436043,28443.059422546765,8683.687665170006,11519.127106225647,0.0,0.0,0.0,0.0,12046655.571691532,154848958.95709264,45394345.55472789,62027461.75658192,0.0,0.0,0.0,0.0,12046655.571691532,154848958.95709264,45394345.55472789,62027461.75658192,2554563.930070367,26442955.0470295,8598608.431347318,10915500.821006063,528949.3244245179,5719377.139222896,1858404.865987208,2345599.05960395,8110955.553700068,15262266.16552239,11073275.063545814,10613914.26783788,708851.3509562047,1326673.8928114541,855918.2263089337,925089.240605542,0.0,0.0,0.0,0.0,519136.2178551947,6634679.664994112,2010673.5098092915,2659576.424353816,4705419.357911586,11031298.233075328,7146188.846126332,6919476.964218896,2445242.4404371367,2731669.505829076,2819759.2566733244,2545491.9133243156,20207822.53992964,77275205.26206559,36761261.26834927,40181406.49267722,-8161166.968238108,77573753.69502702,8633084.28637862,21846055.263904687,-265147331.1259751,424093642.94903743,-121853358.69773181,-23912990.19972074,23.002666666666666,232.942,76.754,96.48143333333333,2.0868637075750156,2.020321735998422,2.0541596334610657,2.063574017523208,57.83755201237736,62.03652951192586,60.348583869248955,59.30719413721934,0.0,0.0,0.0,0.0
39,2551.0459749861116,30692.255667518417,9283.498465517852,12400.469367372418,2551.0459749861116,30692.255667518417,9283.498465517852,12400.469367372418,0.0,0.0,0.0,0.0,12800938.544945123,167504644.27755183,48660960.239512466,66947235.55135746,0.0,0.0,0.0,0.0,12800938.544945123,167504644.27755183,48660960.239512466,66947235.55135746,2677597.4083521683,28321622.19070461,9111102.822782148,11653006.082175521,535486.1411624828,5890836.5293083405,1896670.5872862036,2409858.777013533,8341414.458327704,15787366.612097057,11414563.790595142,10947497.712146979,712499.4955085247,1382265.304129782,870688.6792436303,946917.5285259647,0.0,0.0,0.0,0.0,538994.1062811303,7131846.226067299,2117019.3005924784,2846492.348206289,4815879.906035867,11383877.033737682,7345670.073315459,7114678.900731502,2646496.009467597,2561068.6905421996,2579451.8871322805,2616596.447843708,20942870.76837617,81249113.53949308,37905509.997969195,42050055.738267094,-8141932.223431049,86255530.73805875,10755450.241543274,24897179.813090377,-273289263.3494062,510349173.6870962,-111097908.45618854,984189.6133696139,23.85,246.177,80.349,101.66444999999999,2.0443911487905955,1.9787168526520218,2.012339110090285,2.0214051451420945,57.99888065189009,62.22211654246654,60.52676171262805,59.477013213591846,0.0,0.0,0.0,0.0
40,2704.1557724049053,32981.27897264232,9916.512052570619,13301.148892488001,2704.1557724049053,32981.27897264232,9916.512052570619,13301.148892488001,0.0,0.0,0.0,0.0,13602491.005333854,180446115.95050466,52124030.47893955,71997759.73614363,0.0,0.0,0.0,0.0,13602491.005333854,180446115.95050466,52124030.47893955,71997759.73614363,2802156.998325797,30227304.621812113,9651754.159747547,12400958.666546006,541409.2134460399,6035580.662781426,1932148.1225733506,2464369.220713425,8582648.824514147,16316994.983121516,11767010.226357052,11289669.980026726,716408.5345809574,1438813.175838962,886369.9398776831,969250.1590212589,0.0,0.0,0.0,0.0,578663.4852281702,7485263.699571999,2266244.3972158795,2995973.56024851,4929720.033545803,11725828.98491499,7547355.3911514245,7308358.166525018,2557871.376369223,2322870.432865099,2437053.3044675346,2475621.0461427793,21425581.156175695,85020565.99362434,39241470.35178968,43683825.84928272,-7823090.150841838,95425549.95688032,12882560.127149867,28313933.886860915,-281112353.50024796,605774723.6439764,-98215348.32903866,29298123.50023058,24.725,259.2203333333333,84.0705,106.79836666666667,2.004538298073942,1.9392290895842326,1.9719969652530136,1.9816800751025436,58.160745014879176,62.408354116405874,60.70555631897459,59.64740820041352,0.0,0.0,0.0,0.0
41,2864.721658010859,35348.204608036904,10569.660845834363,14233.940690519974,2864.721658010859,35348.204608036904,10569.660845834363,14233.940690519974,0.0,0.0,0.0,0.0,14441729.72796394,193894225.8052216,55703927.98274563,77250103.35500412,0.0,0.0,0.0,0.0,14441729.72796394,193894225.8052216,55703927.98274563,77250103.35500412,2937594.350002159,32225671.20168126,10220538.520067655,13188421.248089844,546461.1415842825,6162842.589438163,1963450.3642855869,2512194.6483331406,8819829.844610702,16847864.319260813,12123319.588587236,11629641.91073824,720460.5819788431,1497004.6284273001,902331.3193358529,992250.9982358031,0.0,0.0,0.0,0.0,615564.0174196574,7929158.270225726,2376681.7344741016,3175322.0059017814,5044068.921411077,12065045.715013886,7746432.088784114,7501410.799172061,1791852.9674767249,1870485.041036646,2357594.623878155,1819374.1932226974,21236704.73081603,88772523.62829469,40632971.31334035,44874241.344933555,-6794975.002852091,105121702.17692693,15070956.669405282,32375862.010070562,-287907328.5031001,710896425.8209033,-83144391.6596334,61673985.51030108,25.647,272.62166666666667,87.931,112.08813333333333,1.9666957763437696,1.9030066113298498,1.9344401134576192,1.9444045685888978,58.32314709416621,62.595244754534654,60.88497005790699,59.81838127529517,0.0,0.0,0.0,0.0
