month,users_cons,users_opt,users_med,users_plan,users_ind_cons,users_ind_opt,users_ind_med,users_ind_plan,users_fgn_cons,users_fgn_opt,users_fgn_med,users_fgn_plan,sub_rev_cons,sub_rev_opt,sub_rev_med,sub_rev_plan,commerce_rev_cons,commerce_rev_opt,commerce_rev_med,commerce_rev_plan,revenue_cons,revenue_opt,revenue_med,revenue_plan,labour_cons,labour_opt,labour_med,labour_plan,tokens_cons,tokens_opt,tokens_med,tokens_plan,eng_cons,eng_opt,eng_med,eng_plan,compliance_cons,compliance_opt,compliance_med,compliance_plan,geo_fixed_cons,geo_fixed_opt,geo_fixed_med,geo_fixed_plan,sales_cons,sales_opt,sales_med,sales_plan,gna_cons,gna_opt,gna_med,gna_plan,onetime_cons,onetime_opt,onetime_med,onetime_plan,total_cost_cons,total_cost_opt,total_cost_med,total_cost_plan,contribution_cons,contribution_opt,contribution_med,contribution_plan,cum_cash_cons,cum_cash_opt,cum_cash_med,cum_cash_plan,floor_heads_cons,floor_heads_opt,floor_heads_med,floor_heads_plan,blended_min_cons,blended_min_opt,blended_min_med,blended_min_plan,arpu_usd_cons,arpu_usd_opt,arpu_usd_med,arpu_usd_plan,gmv_cons,gmv_opt,gmv_med,gmv_plan,adds_organic_cons,adds_organic_opt,adds_organic_med,adds_organic_plan,adds_paid_cons,adds_paid_opt,adds_paid_med,adds_paid_plan,marketing_spend_cons,marketing_spend_opt,marketing_spend_med,marketing_spend_plan,adds_paid_ind_cons,adds_paid_ind_opt,adds_paid_ind_med,adds_paid_ind_plan,adds_paid_uk_cons,adds_paid_uk_opt,adds_paid_uk_med,adds_paid_uk_plan,adds_paid_us_cons,adds_paid_us_opt,adds_paid_us_med,adds_paid_us_plan,spend_ind_cons,spend_ind_opt,spend_ind_med,spend_ind_plan,spend_uk_cons,spend_uk_opt,spend_uk_med,spend_uk_plan,spend_us_cons,spend_us_opt,spend_us_med,spend_us_plan
11,1112.1053502865914,2160.0524469571587,1637.658202044826,1478.8868341212901,1008.9226549644934,2002.5440960041371,1500.608663257319,1356.6901593283687,103.1826953220979,157.5083509530213,137.04953878750686,122.1966747929211,5708261.0321264295,11576106.458642827,8601434.232236916,7762006.9314071685,0.0,0.0,0.0,0.0,5708261.0321264295,11576106.458642827,8601434.232236916,7762006.9314071685,2280604.4063970135,3935994.75382536,3148300.2392148916,2859991.027996935,628312.7707578578,1153275.4638721622,903692.5124165094,812049.7133478643,5140293.510268945,5938071.32311308,5536223.180942821,5419515.744764392,437361.07980898855,460373.45207737794,455528.7742875319,445415.41010292486,959967.9609502668,1075547.9714335978,983835.865556681,1000420.9646194326,771386.5350780695,1538811.9519568942,1151827.1126344833,1039985.4309856582,3409109.982846305,4095311.7432964733,3730878.656451311,3649280.5990038635,2541351.65320865,2837640.987679274,2764129.349291444,2645052.9202733682,16470415.774287948,21639126.567533843,19126963.452638317,18279464.551924013,-10762154.742161518,-10063020.108891016,-10525529.220401404,-10517457.620516842,-77860179.85465002,-75528682.75625224,-76780445.58280027,-77044155.8702108,26.69633333333333,46.98566666666667,37.381,33.7976,5.432987452429752,5.302383704032064,5.343462262200593,5.387276140490561,56.86028463156238,59.320161820997996,58.196525658971986,57.721241647864844,0.0,0.0,0.0,0.0,155.01656706148776,395.96660251294423,271.34872898153156,239.3490794694975,51.4423273250545,93.8172406366627,72.60951532276044,66.27354698411736,699867.3850189327,1375107.2627605055,1032171.3097950782,936201.3422284832,50.00061797717026,90.73423270779604,70.37851533610251,64.25738313288929,1.4417093478842478,3.0830079288666634,2.230999986657941,2.016163851228093,0.0,0.0,0.0,0.0,583011.0459056409,1123476.0755013372,850174.7109599032,772173.8062641346,116856.33911329176,251631.1872591683,181996.5988351751,164027.53596434853,0.0,0.0,0.0,0.0
12,1325.8148643833729,2664.8959100780867,1996.2264485741935,1794.4932303765227,1141.162387651441,2387.3392046457952,1750.6189751803727,1577.324273599465,184.6524767319323,277.5567054322917,245.60747339382092,217.1689567770581,7013495.783376808,14587936.416427676,10767376.081668723,9664550.004944611,0.0,0.0,0.0,0.0,7013495.783376808,14587936.416427676,10767376.081668723,9664550.004944611,2634209.668095734,4690412.612574104,3712642.4590705023,3353880.6986631635,724936.8914141963,1375738.171811379,1065178.9540887144,952717.3395532102,5693611.926129771,6613161.414369086,6179903.229231016,6015454.247013532,450407.631346478,480838.6346627682,471932.39576119435,461058.4825071796,1619156.3478371575,1733372.047138376,1696510.060294431,1659131.842592584,961496.90211413,1973728.4666686116,1463541.32551128,1315777.9497081987,3650924.4034921518,4443792.790645698,4024560.913524668,3928428.338995893,3455341.5715840403,3458891.391569513,3770838.4106210526,3456584.008578955,19561213.80036071,25531543.03518072,22952010.217625797,21650829.032547712,-12547718.016983896,-10943606.618753044,-12184634.135957077,-11986279.027603097,-90407897.87163392,-86472289.37500529,-88965079.71875733,-89030434.89781389,30.359,55.18866666666667,43.3885,39.04938333333334,5.209794172879699,5.068800176758507,5.119450712482841,5.160446274237282,58.69508052302959,60.66104931021812,59.84824929147806,59.38316959854558,0.0,0.0,0.0,0.0,187.44327081539555,491.11626531656054,333.08985847634324,293.72881889080327,55.78155307495072,104.90404357699444,79.9703682880395,72.97442475066602,856241.2409643009,1736415.9687964239,1290215.134835537,1164302.395705544,52.94169900348196,99.03531262665642,75.56882751374636,69.07446377159302,2.8398540714687677,5.868730950338,4.4015407742931325,3.8999609790729988,0.0,0.0,0.0,0.0,624482.412046343,1250897.4485452557,927920.8888676545,843727.6748209624,231758.82891795802,485518.5202511684,362294.2459678827,320574.7208845817,0.0,0.0,0.0,0.0
13,1561.0397137685623,3262.2696487295416,2400.487404137765,2156.4701910049052,1288.6322413261885,2839.9772889280507,2037.6370114407139,1831.60300798684,272.407472442374,422.2923598014905,362.85039269705146,324.8671830180648,8449105.915131181,18177668.51950751,13203139.722727781,11854102.826662896,0.0,0.0,0.0,0.0,8449105.915131181,18177668.51950751,13203139.722727781,11854102.826662896,3014508.314623497,5558505.923977707,4340171.60585726,3904907.4778974704,826184.4824121883,1627504.9698620266,1238856.7457949265,1106646.6530196317,6237455.741712317,7316073.387940727,6789128.741889535,6614971.9178922605,469505.57736349193,510645.48121040536,495907.37862119346,483904.54370991164,2250226.500164657,2414945.2532327054,2304874.5467406274,2307878.0637384737,1192659.938735548,2511738.8116311003,1848228.574331607,1654337.5442489912,3894154.8662078287,4807307.305486873,4323090.298672053,4213758.219955495,3152102.150918301,3394873.4141427195,3050207.9087146227,3237072.0930468477,21484150.15013162,29090410.93154599,25085563.142245762,24146341.42362665,-13035044.235000437,-10912742.412038485,-11882423.41951798,-12292238.596963754,-103442942.10663436,-97385031.78704378,-100847503.13827531,-101322673.49477766,34.175333333333334,64.40233333333333,49.9065,44.754783333333336,5.0143602128266975,4.85551109322953,4.915501210797376,4.958763020967689,60.25036651987875,61.862080277362566,61.14855888608899,60.81446633499809,0.0,0.0,0.0,0.0,222.90314327129164,607.4011147891104,403.9696659419383,357.4774333025282,61.37825563574306,117.89153697187302,89.5164022547347,81.15790410338855,1052024.3675065213,2188190.4624641514,1615106.4122503086,1449682.5007416918,56.83774782851506,108.49455827466635,82.50514048362963,74.91763148466801,4.540507807227997,9.396978697206679,7.011261771105089,6.240272618720535,0.0,0.0,0.0,0.0,678408.766394643,1398736.5814431857,1030687.8048722519,930523.5016616329,373615.6011118783,789453.8810209658,584418.6073780565,519158.9990800589,0.0,0.0,0.0,0.0
14,1815.4206082426515,3958.532575157869,2851.251564635585,2565.5097966629774,1451.7714238719648,3367.8736739485635,2360.6238822313094,2122.407211398774,363.64918437068707,590.6589012093058,490.6276824042752,443.10258526420364,9988750.511471672,22374840.237894103,15911667.944695568,14323881.915719522,0.0,0.0,0.0,0.0,9988750.511471672,22374840.237894103,15911667.944695568,14323881.915719522,3407221.885626438,6533382.892353368,4994687.5203890735,4501378.237980863,929477.2974921083,1910051.942729018,1423198.442897675,1272678.4233250269,6752184.686955397,7988580.360863248,7379305.373419337,7184923.172823144,495189.4535971417,548126.966264657,527762.7263646525,513717.58303077205,2777601.5933294347,2984151.65134868,2819362.852222591,2849894.1136361705,1443366.4214476305,3150601.721236768,2276069.361527566,2040898.7763738285,4131696.455435702,5183493.327921664,4624470.636134552,4499825.360805789,2887159.851840881,2748896.9019576847,2561282.594159303,2838767.8193817623,23352534.113210168,32215386.564394947,27444225.127839755,26454532.47112484,-13363783.601738492,-9840546.326500844,-11532557.183144188,-12130650.555405315,-116806725.70837285,-107225578.11354461,-112380060.3214195,-113453324.05018297,38.05233333333333,74.56466666666667,56.598,50.831649999999996,4.821842160774627,4.650298252309549,4.714452634674979,4.761801792811849,61.442652764417694,62.85156434675562,62.19803780723258,61.93577181823596,0.0,0.0,0.0,0.0,258.19659716691496,736.224773847793,474.6223210847387,425.50645900522227,67.65560922611526,133.78450065585918,100.48833166053195,90.80072122652564,1267365.8872696774,2726650.277926126,1980470.9584091671,1778115.4239994343,61.33729685852595,120.53678039137134,90.75846063039387,82.05711609502184,6.3183123675893205,13.247720264487851,9.729871030138082,8.743605131503806,0.0,0.0,0.0,0.0,742023.8426056765,1593144.6332369929,1157431.31211971,1039916.1193266371,525342.0446640009,1133505.6446891336,823039.6462894571,738199.3046727973,0.0,0.0,0.0,0.0
15,2091.5122985968874,4776.509818743636,3365.667310851872,3031.261430648249,1632.3164663792622,3981.2539270398597,2728.9751445843763,2454.4445776104712,459.1958322176251,795.255891703777,636.6921662674963,576.8168530377782,11659892.552496439,27329298.827309843,19019107.19865181,17144184.74868113,0.0,0.0,0.0,0.0,11659892.552496439,27329298.827309843,19019107.19865181,17144184.74868113,3810472.393883848,7631701.575109656,5714377.460991179,5147902.60731288,1036517.3029875741,2228461.5785293058,1625102.0530304054,1453697.79942718,7257256.982353508,8673725.044753341,7955540.948461284,7753020.804193448,526046.8149600151,593940.3363761695,564574.6988224619,549809.5474556691,3229087.32014431,3497252.632150107,3278870.918129539,3322945.179346339,1712695.1734112548,3896419.2257612436,2754117.122744842,2476998.591733751,4369866.96826514,5576216.96121786,4932799.082347402,4792089.465798592,2667828.506328632,2585241.6710154563,2612453.1473264857,2638923.1139690205,25226958.11176533,36109699.414361045,30439979.83812141,29035917.567673832,-13567065.559268886,-8780400.587051194,-11420872.639469603,-11891732.818992693,-130373791.26764172,-116005978.70059583,-123800932.9608891,-125345056.86917567,41.946666666666665,85.883,63.851,57.32438333333333,4.630608741281742,4.452390606314869,4.518766491115268,4.568232394043337,62.44635224511496,63.70055338047146,63.10910606464136,62.88532264248973,0.0,0.0,0.0,0.0,297.0871107415005,885.5319721073661,560.2619389001701,503.0428122195534,74.45944522947555,151.5894262923299,112.44056308000593,101.45493860147457,1498312.576720751,3356226.0356841153,2386750.191704335,2148582.287357928,66.31233747751622,133.99145508893275,99.81060068544578,90.000028641512,8.147107751959341,17.597971203397165,12.629962394560149,11.45490995996258,0.0,0.0,0.0,0.0,812613.6794280746,1817928.059524438,1300267.0584107041,1164473.7124618017,685698.8972926761,1538297.9761596771,1086483.133293631,984108.5748961264,0.0,0.0,0.0,0.0
16,2391.534081596787,5731.628159011645,3951.5345573128193,3560.567008691987,1833.6839270793055,4690.568238055442,3145.6450227970927,2833.593435920953,557.8501545174815,1041.0599209562038,805.8895345157263,726.9735727710342,13469278.24640146,33169871.31838228,22581769.0169943,20364485.82159475,0.0,0.0,0.0,0.0,13469278.24640146,33169871.31838228,22581769.0169943,20364485.82159475,4225086.146659099,8875051.10602569,6514926.670972005,5852573.882437406,1147435.715516133,2584681.554808467,1846719.425413726,1650471.75926845,7712331.880913582,9337228.55345321,8532802.67275934,8281045.716302452,564780.927911616,649595.9377939039,610631.4129184003,594466.1813704168,3580063.554484998,3968797.5800470803,3699627.2150544953,3716120.463431727,2001289.5107495848,4775839.328258355,3300331.7336588907,2972381.9468776546,4607072.018649157,5985557.388838757,5248576.629859398,5089541.898215517,2504312.750870061,2540269.066915261,2437370.726227741,2516897.461485881,27055530.903943058,40448678.01386174,33381135.33784715,31743132.3924146,-13586252.657541597,-7278806.695479459,-10799366.320852851,-11378646.57081985,-143960043.9251833,-123284785.39607528,-134600299.28174195,-136723703.4399955,45.894,98.44933333333333,71.7605,64.28836666666666,4.444817069061329,4.264640944255045,4.331459121876505,4.381755425379129,63.20673558615451,64.48804794094794,63.900092670825586,63.65519491033221,0.0,0.0,0.0,0.0,338.15205280659524,1054.2982796984297,651.7991414617377,588.8032322187373,82.3899252582351,172.76275139259917,125.93742501032273,114.02041440526253,1748983.882874466,4099394.8240964776,2852866.0797977713,2571627.7123021698,72.48814721483976,150.54626844031608,110.19303181334894,99.80848964375647,9.894967244707443,22.184959269551843,15.718652446242364,14.196464453402982,0.006810798687894933,0.031523682731268717,0.025740750731432945,0.015460308103075755,903614.1014719175,2107600.193414379,1470630.432818637,1325009.233651779,844653.7832178561,1988509.0224280122,1379578.7840862728,1245003.1169414106,715.9981846924182,3285.608254085666,2656.8628928614025,1615.3617089800548
17,2724.617645756087,6847.8770245514115,4616.707934358765,4167.75842833445,2057.383378073311,5509.890761882386,3615.204311629381,3265.760962406487,667.2342676827759,1337.9862626690253,1001.5036227293834,901.9974659279632,15488611.713730726,40047289.359278746,26650596.2758383,24084148.889672533,0.0,0.0,0.0,0.0,15488611.713730726,40047289.359278746,26650596.2758383,24084148.889672533,4668888.671371646,10285140.917208647,7380181.0870963,6634576.957414597,1266396.587729057,2986331.2260271795,2087659.326688671,1868373.7111334,8183150.234362709,10005446.449198412,9102715.711471349,8820953.909555204,607923.2597214996,708834.7303617285,661064.7996123567,643242.2744455797,3981387.820814368,4484858.691387515,4147329.502291557,4157602.625514969,2313639.2484214497,5810950.012744363,3925242.3489734516,3537698.015934469,4850684.801526038,6415094.678583371,5575752.581992703,5398228.258496105,2692928.1815373716,2537251.230511747,2680488.0727352304,2638441.248678403,29385109.681839075,45324684.828612596,36965070.42544397,34963960.9832098,-13896497.968108347,-5277395.469333851,-10314474.149605671,-10879812.093537273,-157856541.89329168,-128562180.86540914,-144914773.43134764,-147603515.5335328,50.05266666666667,112.47733333333333,80.205,71.90129999999999,4.263096830213081,4.08622087436279,4.153326743882091,4.2011902456654795,63.883766553043,65.20995839886518,64.61160601541631,64.34793369908076,0.0,0.0,0.0,0.0,381.8662292942806,1249.5966613990704,753.16609005329,685.5718805309571,91.01986978424867,197.48566907356795,141.74987223885628,128.2828995355104,2020391.736960219,4975480.697757342,3387265.3525491445,3054672.8732392117,79.37549657634992,170.4781103596637,122.90448940722237,111.26141140050974,11.544720595978623,26.75971751133678,18.69127226781528,16.869969516353976,0.09965261192011629,0.24784120256750142,0.15411056381861726,0.15151861864670108,1008585.8119679806,2478305.7831003405,1691728.0741852098,1522987.8018643064,1001372.378432409,2471024.0111435917,1679399.364919125,1515750.449881323,10433.546559829654,26150.903513409783,16137.913444810181,15934.6214935827
18,3087.873721818817,8169.721301469248,5373.57668966156,4866.520374696467,2304.075374382892,6463.828723588658,4142.547928279123,3759.98904660491,783.7983474359253,1705.8925778805901,1231.0287613824369,1106.531328091558,17697157.417220008,48289851.16185515,31323124.91476776,28404600.227842305,0.0,0.0,0.0,0.0,17697157.417220008,48289851.16185515,31323124.91476776,28404600.227842305,5134065.647914642,11920371.602791972,8339229.351125662,7509272.732121708,1390466.0832507587,3445919.7995098736,2350505.3364415304,2109874.8839414488,8628264.374862706,10712257.167653799,9694700.906634582,9357661.852339588,643830.7210247756,768756.8315169124,710591.8256239993,687554.8596970235,4352899.071992176,5111680.723485339,4654340.1605714075,4618472.650014783,2662317.414485097,7042526.094771907,4641317.708850023,4195390.45258548,5094277.621971227,6871280.746537108,5914390.3078441145,5716228.715569286,2542268.007890459,2910657.9182051364,2527478.769727872,2671204.476500596,31385542.778294858,51303972.47110091,40483768.85870764,38356993.17077698,-13688385.36107485,-3014121.3092457713,-9160643.943939876,-9952392.942934673,-171544927.25436655,-131576302.17465489,-154075417.37528747,-157555908.47646746,54.35633333333333,128.48566666666667,89.4215,80.30160000000001,4.091373325370621,3.917756452679358,3.9839236515143313,4.030607419928679,64.43265054758983,65.94790485020089,65.28072185154647,64.9629895535037,0.0,0.0,0.0,0.0,427.63854623496763,1485.693643647992,866.5676670936803,797.9578303295261,101.39438650920667,226.02215095572453,159.844591397447,145.0141040654879,2323291.757059609,6007093.403891811,3997589.4413757445,3612622.33345088,88.14590484837396,194.2339139724901,137.96750008261012,125.2767080418146,12.967284301644233,30.940530387333748,21.306717564663842,19.25792043163556,0.28119735918849204,0.8477065959007068,0.5703737501730464,0.47947559203776724,1146899.9890787087,2958325.129177093,1968663.9650939333,1780898.7881131433,1146899.9890787087,2958325.129177093,1968663.9650939333,1780898.7881131433,29491.77890219137,90443.14553762543,60261.51118787824,50824.75722459329
19,3499.1264466956195,9700.467753539951,6251.9908647828715,5669.595904091136,2578.618200668565,7534.872086920653,4744.435378341392,4313.307060856796,920.5082460270543,2165.5956666193,1507.5554864414805,1356.2888432343402,20224035.58428828,58005388.065960884,36800690.2083165,33447508.952873692,0.0,0.0,0.0,0.0,20224035.58428828,58005388.065960884,36800690.2083165,33447508.952873692,5641264.294677272,13766594.415367573,9435826.627456825,8485129.836918877,1527057.3201521733,3959627.3383890945,2648659.700124167,2378456.8265350955,9120088.526537634,11515722.448899146,10325887.621048618,9958560.399364164,677442.0961361267,828557.6254188678,755935.7214832602,730332.531385086,4875471.461855803,5945093.9403395,5234049.3975323215,5249839.329325097,3045723.029253439,8509247.887652703,5470706.787289494,4957956.729693182,5352804.693214901,7348972.650148229,6271993.674192811,6051463.478141566,3102104.731550629,3721423.8489445904,3199494.651485818,3318866.4226385155,34413357.35837499,58622930.84037969,45282831.74767415,42886708.077076636,-14189321.77408671,-617542.7744187972,-8482141.539357657,-9439199.12420294,-185734249.0284532,-132193844.94907369,-162557558.91464514,-166995107.60067037,59.012,146.28,99.806,89.5558,3.9259194240579527,3.7603698393322498,3.8234907318550726,3.8679770694039566,65.00069692822329,66.73535103001211,65.96500503970982,65.60782586384938,0.0,0.0,0.0,0.0,482.4124063760254,1728.2296512261619,1007.206350401103,918.448442073573,111.91409872425143,256.56403129361246,179.25062856389653,162.54157512352776,2654573.612583001,7243477.6742782695,4698468.737215163,4260690.034176345,96.96709701138347,219.22240579639262,154.11383219575274,139.75645508613667,14.308393040345395,35.274817063340585,23.977938495125557,21.64664144839371,0.6386086725225935,2.0668084338792427,1.158857873018267,1.1384785889974207,1293488.599077204,3510079.2523792395,2287467.7332323506,2069295.3277329165,1293488.599077204,3510079.2523792395,2287467.7332323506,2069295.3277329165,67596.41442859314,223319.16951979106,123533.27075046352,122099.3787105124
20,3959.4807576245885,11489.79450099802,7247.82354505244,6595.0905678052895,2878.0254588519956,8755.25280248241,5408.0535405860755,4935.055029122641,1081.4552987725926,2734.541698515612,1839.770004466364,1660.0355386826495,23098654.29016442,69514109.71117295,43107006.20132107,39344063.687517405,0.0,0.0,0.0,0.0,23098654.29016442,69514109.71117295,43107006.20132107,39344063.687517405,6206308.974512352,15893587.34847932,10649660.28343269,9596856.40540079,1673928.2085334836,4538262.865902084,2973238.0793617717,2676445.3386124936,9684709.929835033,12439762.236106059,11052286.381013718,10648978.237029891,708606.8613059908,889524.4508261633,801322.0406984366,771928.0176380512,5573451.949948696,7108621.49465182,6125279.643302599,6110761.290594789,3480343.9451957224,10241630.947414624,6428033.618241114,5846794.395972338,5621510.580838517,7851490.069355106,6646301.852905747,6402003.401819323,3533450.287432653,4622839.120380044,3933414.2485247888,3914736.3789642397,37706284.75189251,67214652.0487088,50882896.84391306,48034213.305778205,-14607630.461728096,2299457.6624641623,-7775890.642591978,-8690149.618260806,-200341879.49018133,-129894387.28660953,-170333449.55723712,-175685257.2189312,64.11866666666667,166.419,111.08,99.92378333333335,3.772646759585147,3.6140865766331776,3.6743072665722076,3.7171506955519575,65.64739401963405,67.5492691119651,66.70357078443617,66.31305030194991,0.0,0.0,0.0,0.0,534.7152844946576,2024.9156388423505,1142.6725509972835,1056.2854085163501,122.82989742020804,287.9569592485145,199.2223683051784,180.6243690601153,3033605.337643242,8700808.209894134,5520103.531247474,5017126.3429310545,105.93281797777668,244.00242760472938,170.27315298761502,154.25718134721012,15.675581226084924,39.5806440117169,26.649866107007735,24.042353201056116,1.2214982163464496,4.373887632068208,2.299349210555655,2.324834511849065,1451823.04843063,4110621.2218387546,2636463.5444715037,2382402.409123474,1451823.04843063,4110621.2218387546,2636463.5444715037,2382402.409123474,129959.24078198202,479565.76621662395,247176.44230446647,252321.5246841067
21,4470.752373453548,13571.237128116822,8350.856122124987,7655.922037585694,3205.2069647933363,10144.783569925043,6127.686142882018,5634.058776589433,1265.545408660212,3426.453558191778,2223.1699792429677,2021.8632609962601,26321314.36258887,83042867.27531178,50166724.505247176,46173857.88204189,0.0,0.0,0.0,0.0,26321314.36258887,83042867.27531178,50166724.505247176,46173857.88204189,6825292.621032534,18321355.926876776,11971618.217106508,10848914.77807802,1831543.7887004856,5188161.937229356,3315004.9360810355,3006360.14068559,10322949.262096776,13400087.396977378,11819233.206564063,11399947.609304987,736029.6507282057,954056.371948126,844971.2219538927,812339.0031551778,6522271.023159327,8391527.392121203,7063388.51256646,7176510.752295983,3973139.82110996,12297512.503429383,7516008.553196237,6886670.2599217575,5900064.131339516,8382778.321176979,7026037.109885986,6769014.097782628,4174492.851234631,3942033.7059157765,3957209.156913928,4093132.1503730323,41680557.07285602,75213261.10363322,56159477.05091748,53417003.483628035,-15359242.710267149,7829606.171678558,-5992752.5456703,-7243145.601586153,-215701122.20044848,-122064781.11493097,-176326202.10290745,-182928402.82051736,69.60233333333333,188.964,123.094,111.37891666666667,3.6301601363162397,3.477243275059153,3.5362966026650766,3.576639234876259,66.29024384150861,68.3615344379772,67.42611977199945,67.01519555027262,0.0,0.0,0.0,0.0,595.5569679151404,2370.2995726977983,1276.3531681347945,1216.7168795890707,133.9711351773764,321.6742846535697,220.50456158492617,199.66723749404406,3464798.143524662,10427116.456675943,6466050.930198162,5901609.55312761,114.79364916374566,270.25470781768144,187.26503254094237,169.20501969262318,17.01245446105915,44.12324833773387,29.415017079207292,26.5012323178953,2.1650315525716186,7.29632849815434,3.824511964776453,3.9609854835255707,1616527.3769943626,4807130.561188577,3025073.191817632,2733238.491462338,1616527.3769943626,4807130.561188577,3025073.191817632,2733238.491462338,231743.38953593682,812855.3342987901,415904.54656289925,435132.5702029354
22,5035.008161596666,15959.020042994594,9608.08155975965,8858.41232008594,3557.777398485089,11686.913990541074,6935.01567691325,6402.9752057046835,1477.230763111577,4272.106052453521,2673.065882846401,2455.4371143812577,29930010.595589396,98806976.34561665,58307480.137514494,54036948.60809893,0.0,0.0,0.0,0.0,29930010.595589396,98806976.34561665,58307480.137514494,54036948.60809893,7497303.468284823,21072351.78555634,13449183.383674964,12248570.379329853,1999136.9600497952,5907426.097802474,3691501.5038599004,3367038.1582632326,11002720.503461804,14536741.366464933,12666884.308726326,12239627.8055129,762497.155001341,1021781.1645345221,887223.3561428578,853246.5583379543,7544703.511264353,10065059.0045622,8177044.408279593,8426827.933918599,4528819.171100089,14707100.41825626,8755281.02452917,8091217.6076047495,6187732.273382787,8935683.931638716,7426704.511226032,7149515.353772362,4090683.4278901126,4885883.966058352,3900596.434095119,4369003.616248997,45199579.281319104,86291265.8392505,62029802.07055645,59581669.5765951,-15269568.68572971,12515710.50636616,-3722321.9330419456,-5544720.968496156,-230970690.88617823,-109549070.6085648,-180048524.03594938,-188473123.78901353,75.47066666666667,214.05233333333334,136.3355,123.97425000000001,3.4966459840184596,3.349992361995026,3.407323747821727,3.445317216310258,66.96533131644557,69.2327156702049,68.18801702965746,67.75891584026134,0.0,0.0,0.0,0.0,659.595599937475,2734.2807370350474,1463.969677938665,1385.7353979216252,145.52503879953184,355.31081907869986,241.28579150685383,218.95006189724063,3948197.154388331,12456430.091296766,7525008.675787075,6926078.682306282,123.78765658424193,295.0421800440899,203.2157907958316,183.7267397951887,18.362154536377478,48.347272177920445,31.979888700484864,28.856945710917515,3.3752276789124456,11.921366856689541,6.090112010537409,6.366376391134429,1792255.3126096046,5554680.0971079,3427735.5392552796,3109103.9871840077,1792255.3126096046,5554680.0971079,3427735.5392552796,3109103.9871840077,363686.529169122,1347069.8970809642,669537.5972765168,707870.7079382667
23,5658.839038857428,18673.646355183577,10997.754686650742,10214.02159957158,3937.0120416827986,13394.35076730476,7794.025273561662,7247.080595650485,1721.8269971746292,5279.295587878814,3203.7294130890778,2966.941003921094,33969949.95315697,116995094.27758238,67477471.94901855,63028750.46670586,0.0,0.0,0.0,0.0,33969949.95315697,116995094.27758238,67477471.94901855,63028750.46670586,8230865.911669678,24155861.834113535,15049371.854701657,13804614.484525029,2177303.287882675,6691704.183062048,4089547.5667284145,3757343.6011954555,11758958.904479478,15770076.634523999,13621089.317774843,13162850.10999506,785232.4401561995,1094609.522304849,929297.0316032749,893514.4189082268,8741469.115416517,11946507.476023478,9616422.298897222,9863232.541628953,5153650.491428832,17498529.4213816,10176785.826116452,9474358.1169123,6484692.851998116,9509962.546330828,7834359.41573314,7543537.245014565,3992214.8048329772,4778840.515582548,4312782.232473118,4267533.803595327,49124596.42705853,97555222.13174777,69189813.5137796,66075315.42369976,-15154646.47390157,19439872.1458346,-1712341.564761055,-3046564.9569939114,-246125337.36007977,-90109198.46273021,-181760865.60071045,-191519688.74600744,81.76266666666666,241.6,150.376,137.7057333333333,3.3726166640544064,3.2314729277355774,3.2859582852815667,3.323216356342816,67.68245500268004,70.10210029680933,68.99394037572475,68.52933085562529,0.0,0.0,0.0,0.0,730.7152461110493,3136.0468855060244,1628.9232277632766,1572.5813198992905,157.11350386446162,389.72504000128845,262.3348213377254,238.52754151235098,4489501.58933841,14821046.451842498,8746122.020627175,8105542.2912148405,132.46648796085915,319.06791385660216,218.52787048470105,197.7769870243692,19.630755260829172,52.261999401314085,34.39147279644171,31.051690709998894,5.016260642773308,18.395126743372174,9.415478056582677,9.698863777982911,1972628.7744452197,6351135.3786010435,3848888.827493946,3505106.085899758,1972628.7744452197,6351135.3786010435,3848888.827493946,3505106.085899758,544244.0404479698,2118775.6946404125,1048344.3656392823,1095330.1194153246
